Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
137; 276; 0.054663; 5.97604; 6.0307
138; 278; 0.036653; 3.37836; 3.41501
139; 280; 0.024727; 4.08518; 4.10991
140; 282; 0.016713; 2.43454; 2.45125
141; 284; 0.00686; 3.44546; 3.45232
142; 286; 0.006559; 3.40586; 3.41242
143; 288; 0.004224; 3.93784; 3.94206
144; 290; 0.004088; 4.2535; 4.25759
145; 292; 0.003502; 4.24432; 4.24782
146; 294; 0.018219; 4.77313; 4.79134
147; 296; 0.00296; 3.81482; 3.81778
148; 298; 0.002917; 3.01994; 3.02286
149; 300; 0.00324; 3.6757; 3.67894
150; 302; 0.003147; 2.81077; 2.81392
151; 304; 0.002862; 3.82391; 3.82677
152; 306; 0.002519; 2.78635; 2.78887
153; 308; 0.007631; 4.23176; 4.23939
154; 310; 0.001339; 2.5415; 2.54284
155; 312; 0.007118; 7.15852; 7.16564
156; 314; 0.00126; 5.65514; 5.6564
157; 316; 0.007696; 2.59621; 2.60391
158; 318; 0.003857; 3.86717; 3.87102
159; 320; 0.00365; 4.78717; 4.79082
160; 322; 0.00144; 3.39218; 3.39362
161; 324; 0.001321; 4.05727; 4.05859
162; 326; 0.008385; 5.30652; 5.3149
163; 328; 0.001161; 3.47664; 3.47781
164; 330; 0.001224; 3.50706; 3.50829
165; 332; 0.001187; 3.35519; 3.35638
166; 334; 0.001207; 3.32189; 3.3231
167; 336; 0.010156; 3.39789; 3.40805
168; 338; 0.000941; 2.48946; 2.4904
169; 340; 0.001184; 3.35514; 3.35632
170; 342; 0.00095; 4.33523; 4.33617
171; 344; 0.005844; 3.344; 3.34985
172; 346; 0.000962; 4.49131; 4.49227
173; 348; 0.001301; 2.48196; 2.48326
174; 350; 0.001026; 3.52526; 3.52629
175; 352; 0.001032; 4.89198; 4.89301
176; 354; 0.00103; 3.81188; 3.81291
177; 356; 0.00084; 4.02757; 4.02841
178; 358; 0.000801; 4.21494; 4.21574
179; 360; 0.000737; 3.44174; 3.44248
180; 362; 0.000826; 3.90186; 3.90268
181; 364; 0.000787; 3.95318; 3.95397
182; 366; 0.000799; 2.91167; 2.91247
183; 368; 0.000806; 3.86099; 3.86179
