Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
35; 72 ; 0.59936 ; 1.80733 ; 2.40669
36; 74 ; 0.824842 ; 3.68528 ; 4.51012
37; 76 ; 0.544694 ; 3.62508 ; 4.16977
38; 78 ; 0.617047 ; 4.01822 ; 4.63527
39; 80 ; 0.540718 ; 4.43298 ; 4.9737
40; 82 ; 0.507524 ; 2.59498 ; 3.1025
41; 84 ; 0.711865 ; 2.42306 ; 3.13492
42; 86 ; 0.357246 ; 2.55369 ; 2.91094
43; 88 ; 0.539906 ; 4.49979 ; 5.0397
44; 90 ; 0.616699 ; 2.22063 ; 2.83733
45; 92 ; 0.837544 ; 3.73331 ; 4.57086
46; 94 ; 0.66024 ; 3.66484 ; 4.32508
47; 96 ; 0.758254 ; 4.16242 ; 4.92068
48; 98 ; 0.346833 ; 3.24974 ; 3.59657
49; 100 ; 1.00963 ; 4.30021 ; 5.30984
50; 102 ; 0.359716 ; 3.50919 ; 3.8689
51; 104 ; 0.402506 ; 2.65723 ; 3.05973
52; 106 ; 0.347023 ; 2.32223 ; 2.66925
53; 108 ; 0.399792 ; 4.6066 ; 5.00639
54; 110 ; 0.863855 ; 4.48785 ; 5.35171
55; 112 ; 0.438854 ; 5.09637 ; 5.53523
56; 114 ; 0.726183 ; 4.46921 ; 5.19539
57; 116 ; 0.415523 ; 4.53648 ; 4.95201
58; 118 ; 0.710564 ; 3.61307 ; 4.32363
59; 120 ; 0.597612 ; 3.01471 ; 3.61232
60; 122 ; 0.889465 ; 2.4747 ; 3.36417
61; 124 ; 0.554141 ; 3.10663 ; 3.66077
62; 126 ; 0.889578 ; 2.9574 ; 3.84698
63; 128 ; 0.571381 ; 3.22276 ; 3.79414
64; 130 ; 0.342644 ; 2.40142 ; 2.74407
65; 132 ; 0.55887 ; 3.99337 ; 4.55224
66; 134 ; 0.671232 ; 4.76618 ; 5.43741
67; 136 ; 0.555075 ; 3.7579 ; 4.31297
68; 138 ; 0.368987 ; 2.65726 ; 3.02625
69; 140 ; 0.56209 ; 3.62449 ; 4.18658
70; 142 ; 0.639353 ; 3.87138 ; 4.51074
71; 144 ; 0.420826 ; 2.10534 ; 2.52616
72; 146 ; 0.598647 ; 2.03514 ; 2.63379
73; 148 ; 0.449977 ; 2.09921 ; 2.54918
74; 150 ; 0.501688 ; 4.01931 ; 4.521
75; 152 ; 0.419116 ; 3.64662 ; 4.06574
76; 154 ; 0.665563 ; 4.11523 ; 4.78079
77; 156 ; 0.75191 ; 3.44667 ; 4.19858
78; 158 ; 0.963156 ; 4.23571 ; 5.19887
79; 160 ; 0.844768 ; 4.90701 ; 5.75178
80; 162 ; 0.363519 ; 4.2792 ; 4.64272
81; 164 ; 0.343099 ; 2.13498 ; 2.47808
82; 166 ; 0.417637 ; 3.42055 ; 3.83819
83; 168 ; 0.521408 ; 3.38807 ; 3.90948
84; 170 ; 0.392627 ; 1.84477 ; 2.2374
85; 172 ; 0.347448 ; 3.42085 ; 3.7683
86; 174 ; 0.375243 ; 4.38331 ; 4.75856
87; 176 ; 0.397719 ; 3.86198 ; 4.2597
88; 178 ; 0.363728 ; 3.42741 ; 3.79114
89; 180 ; 0.56862 ; 4.5253 ; 5.09392
90; 182 ; 0.504187 ; 3.19243 ; 3.69662
91; 184 ; 0.466333 ; 3.8707 ; 4.33703
92; 186 ; 0.651168 ; 3.54322 ; 4.19439
93; 188 ; 0.382904 ; 3.61898 ; 4.00188
94; 190 ; 0.628662 ; 4.94387 ; 5.57253
95; 192 ; 0.697255 ; 3.32073 ; 4.01798
96; 194 ; 0.341904 ; 2.58566 ; 2.92756
97; 196 ; 0.360107 ; 3.54879 ; 3.9089
98; 198 ; 0.34403 ; 3.2464 ; 3.59043
99; 200 ; 0.820664 ; 4.00098 ; 4.82165
100; 202 ; 0.518708 ; 3.69 ; 4.2087
101; 204 ; 0.682772 ; 3.45022 ; 4.13299
102; 206 ; 0.379993 ; 4.00539 ; 4.38538
103; 208 ; 0.347278 ; 2.39751 ; 2.74479
104; 210 ; 0.734847 ; 3.62955 ; 4.3644
105; 212 ; 0.342084 ; 3.43897 ; 3.78106
106; 214 ; 0.347718 ; 3.06653 ; 3.41425
107; 216 ; 0.626765 ; 3.88888 ; 4.51565
108; 218 ; 0.740663 ; 3.21975 ; 3.96041
109; 220 ; 0.788611 ; 5.03691 ; 5.82552
110; 222 ; 0.615387 ; 4.01727 ; 4.63266
111; 224 ; 0.659997 ; 4.6068 ; 5.2668
112; 226 ; 0.457425 ; 4.28391 ; 4.74133
113; 228 ; 0.87932 ; 3.32972 ; 4.20904
114; 230 ; 0.862104 ; 4.52843 ; 5.39053
115; 232 ; 0.535284 ; 2.93079 ; 3.46608
116; 234 ; 0.349685 ; 2.55964 ; 2.90932
117; 236 ; 0.520959 ; 3.40993 ; 3.93089
118; 238 ; 0.343865 ; 3.18865 ; 3.53251
119; 240 ; 0.323732 ; 3.51703 ; 3.84076
120; 242 ; 0.706719 ; 2.40108 ; 3.10779
121; 244 ; 0.331492 ; 3.11994 ; 3.45143
122; 246 ; 0.732277 ; 3.74386 ; 4.47614
123; 248 ; 0.312893 ; 2.86618 ; 3.17907
124; 250 ; 0.324672 ; 2.89193 ; 3.2166
125; 252 ; 0.324242 ; 3.29448 ; 3.61872
126; 254 ; 0.328769 ; 2.25262 ; 2.58139
127; 256 ; 0.791235 ; 4.47341 ; 5.26464
128; 258 ; 0.302806 ; 3.86521 ; 4.16801
129; 260 ; 0.559069 ; 4.13447 ; 4.69354
130; 262 ; 0.46071 ; 4.17268 ; 4.63339
131; 264 ; 0.381722 ; 3.86991 ; 4.25163
132; 266 ; 0.253821 ; 4.93795 ; 5.19177
133; 268 ; 0.234557 ; 2.98659 ; 3.22115
134; 270 ; 0.389109 ; 1.98277 ; 2.37188
135; 272 ; 0.272955 ; 4.26075 ; 4.5337
136; 274 ; 0.302606 ; 3.53572 ; 3.83832
137; 276 ; 0.324967 ; 4.91788 ; 5.24284
138; 278 ; 0.151458 ; 3.73811 ; 3.88957
139; 280 ; 0.123719 ; 4.041 ; 4.16472
140; 282 ; 0.334258 ; 5.81568 ; 6.14994
141; 284 ; 0.278435 ; 5.39971 ; 5.67814
142; 286 ; 0.100088 ; 4.21491 ; 4.315
143; 288 ; 0.267688 ; 5.34649 ; 5.61417
144; 290 ; 0.096603 ; 2.38643 ; 2.48303
145; 292 ; 0.205847 ; 3.7921 ; 3.99795
146; 294 ; 0.252991 ; 4.23739 ; 4.49038
147; 296 ; 0.205761 ; 4.07831 ; 4.28407
148; 298 ; 0.191144 ; 2.99456 ; 3.1857
149; 300 ; 0.213753 ; 5.4898 ; 5.70355
150; 302 ; 0.137979 ; 3.89613 ; 4.03411
151; 304 ; 0.099166 ; 3.66463 ; 3.7638
152; 306 ; 0.092236 ; 3.26918 ; 3.36142
153; 308 ; 0.233174 ; 3.78753 ; 4.0207
154; 310 ; 0.163913 ; 3.23412 ; 3.39803
155; 312 ; 0.179461 ; 4.5156 ; 4.69506
156; 314 ; 0.263619 ; 3.6998 ; 3.96342
157; 316 ; 0.251373 ; 4.54257 ; 4.79395
158; 318 ; 0.179174 ; 2.07044 ; 2.24962
159; 320 ; 0.188064 ; 4.18542 ; 4.37348
160; 322 ; 0.089716 ; 3.66866 ; 3.75838
161; 324 ; 0.244627 ; 4.94128 ; 5.1859
162; 326 ; 0.20576 ; 5.30797 ; 5.51373
163; 328 ; 0.206028 ; 4.6959 ; 4.90193
164; 330 ; 0.148385 ; 4.37542 ; 4.52381
165; 332 ; 0.143315 ; 2.75734 ; 2.90065
166; 334 ; 0.150767 ; 3.72716 ; 3.87793
167; 336 ; 0.09635 ; 2.25585 ; 2.3522
168; 338 ; 0.158147 ; 4.12814 ; 4.28629
169; 340 ; 0.216276 ; 4.08848 ; 4.30476
170; 342 ; 0.223499 ; 4.42244 ; 4.64594
171; 344 ; 0.137749 ; 3.02389 ; 3.16164
172; 346 ; 0.163809 ; 4.44801 ; 4.61181
173; 348 ; 0.278483 ; 3.09886 ; 3.37734
174; 350 ; 0.143814 ; 4.89038 ; 5.03419
175; 352 ; 0.396483 ; 4.28854 ; 4.68502
176; 354 ; 0.152176 ; 2.89914 ; 3.05131
177; 356 ; 0.092123 ; 4.16506 ; 4.25718
178; 358 ; 0.094409 ; 1.67824 ; 1.77265
179; 360 ; 0.145274 ; 2.19976 ; 2.34504
180; 362 ; 0.098502 ; 3.95352 ; 4.05203
181; 364 ; 0.098009 ; 1.97067 ; 2.06868
182; 366 ; 0.149747 ; 3.35496 ; 3.50471
183; 368 ; 0.092914 ; 3.65589 ; 3.74881
184; 370 ; 0.095656 ; 3.24743 ; 3.34309
185; 372 ; 0.089639 ; 4.24636 ; 4.336
186; 374 ; 0.157508 ; 4.32256 ; 4.48007
187; 376 ; 0.180712 ; 5.07373 ; 5.25444
188; 378 ; 0.215094 ; 3.62104 ; 3.83613
189; 380 ; 0.099799 ; 3.71809 ; 3.81789
190; 382 ; 0.215216 ; 3.47125 ; 3.68646
191; 384 ; 0.146905 ; 5.54038 ; 5.68729
192; 386 ; 0.092277 ; 3.92741 ; 4.01968
193; 388 ; 0.151295 ; 4.77339 ; 4.92468
194; 390 ; 0.200248 ; 4.21089 ; 4.41113
195; 392 ; 0.197589 ; 4.99704 ; 5.19463
196; 394 ; 0.211612 ; 3.50923 ; 3.72085
197; 396 ; 0.100927 ; 2.35703 ; 2.45796
198; 398 ; 0.117139 ; 3.27866 ; 3.3958
199; 400 ; 0.155003 ; 4.49422 ; 4.64922
200; 402 ; 0.100663 ; 3.29773 ; 3.39839
201; 404 ; 0.169952 ; 2.54413 ; 2.71408
202; 406 ; 0.144597 ; 2.94384 ; 3.08844
203; 408 ; 0.133358 ; 3.53163 ; 3.66498
204; 410 ; 0.281416 ; 4.39868 ; 4.6801
205; 412 ; 0.215263 ; 5.26062 ; 5.47588
206; 414 ; 0.235257 ; 4.66753 ; 4.90278
207; 416 ; 0.113201 ; 3.52713 ; 3.64033
208; 418 ; 0.095115 ; 3.72157 ; 3.81668
209; 420 ; 0.14105 ; 4.53526 ; 4.67631
210; 422 ; 0.127049 ; 3.79914 ; 3.92619
211; 424 ; 0.207809 ; 3.37175 ; 3.57956
212; 426 ; 0.096916 ; 3.61465 ; 3.71157
213; 428 ; 0.088375 ; 1.93374 ; 2.02212
214; 430 ; 0.150556 ; 4.18997 ; 4.34052
215; 432 ; 0.218985 ; 3.87454 ; 4.09353
216; 434 ; 0.094392 ; 2.21246 ; 2.30685
217; 436 ; 0.174982 ; 3.84547 ; 4.02046
218; 438 ; 0.110482 ; 3.95058 ; 4.06106
219; 440 ; 0.204306 ; 4.69632 ; 4.90063
220; 442 ; 0.133559 ; 4.37676 ; 4.51032
221; 444 ; 0.261756 ; 4.49923 ; 4.76099
222; 446 ; 0.249577 ; 4.30549 ; 4.55507
223; 448 ; 0.157233 ; 2.73069 ; 2.88793
224; 450 ; 0.219511 ; 3.39865 ; 3.61816
225; 452 ; 0.270893 ; 4.16099 ; 4.43188
226; 454 ; 0.164658 ; 2.6771 ; 2.84176
227; 456 ; 0.248819 ; 3.79181 ; 4.04063
228; 458 ; 0.152922 ; 2.95962 ; 3.11255
229; 460 ; 0.099119 ; 4.10819 ; 4.20731
230; 462 ; 0.096169 ; 3.31704 ; 3.4132
231; 464 ; 0.148298 ; 4.11286 ; 4.26116
232; 466 ; 0.193596 ; 4.05215 ; 4.24574
233; 468 ; 0.124502 ; 4.6171 ; 4.7416
234; 470 ; 0.17883 ; 2.79677 ; 2.9756
235; 472 ; 0.104217 ; 2.79638 ; 2.9006
236; 474 ; 0.184861 ; 1.9786 ; 2.16346
237; 476 ; 0.144747 ; 4.00986 ; 4.1546
238; 478 ; 0.288027 ; 5.30812 ; 5.59615
239; 480 ; 0.177116 ; 4.21075 ; 4.38786
240; 482 ; 0.139134 ; 3.37417 ; 3.5133
241; 484 ; 0.272124 ; 5.08934 ; 5.36147
242; 486 ; 0.257831 ; 4.82567 ; 5.0835
243; 488 ; 0.086408 ; 3.88452 ; 3.97093
244; 490 ; 0.089077 ; 3.17957 ; 3.26864
245; 492 ; 0.091267 ; 2.66086 ; 2.75213
246; 494 ; 0.09152 ; 3.31331 ; 3.40483
247; 496 ; 0.09482 ; 4.59378 ; 4.6886
248; 498 ; 0.203851 ; 4.03617 ; 4.24002
249; 500 ; 0.164848 ; 4.05646 ; 4.22131
250; 502 ; 0.090943 ; 4.34047 ; 4.43142
251; 504 ; 0.095491 ; 3.23139 ; 3.32688
252; 506 ; 0.086948 ; 4.96305 ; 5.05
253; 508 ; 0.29802 ; 5.54379 ; 5.84181
254; 510 ; 0.162665 ; 5.00785 ; 5.17051
255; 512 ; 0.087654 ; 4.65938 ; 4.74704
256; 514 ; 0.094504 ; 1.62506 ; 1.71957
257; 516 ; 0.091844 ; 1.791 ; 1.88285
258; 518 ; 0.092215 ; 1.87134 ; 1.96356
259; 520 ; 0.091271 ; 4.19514 ; 4.28641
260; 522 ; 0.252892 ; 5.06774 ; 5.32063
261; 524 ; 0.096807 ; 2.71426 ; 2.81107
262; 526 ; 0.093006 ; 2.90424 ; 2.99724
263; 528 ; 0.08743 ; 3.07119 ; 3.15862
264; 530 ; 0.090099 ; 1.70707 ; 1.79717
265; 532 ; 0.08812 ; 2.94766 ; 3.03578
266; 534 ; 0.087924 ; 3.45904 ; 3.54696
267; 536 ; 0.093895 ; 2.82854 ; 2.92244
268; 538 ; 0.097326 ; 2.08964 ; 2.18696
269; 540 ; 0.134233 ; 2.22297 ; 2.3572
270; 542 ; 0.208499 ; 3.83591 ; 4.04441
271; 544 ; 0.095356 ; 1.7728 ; 1.86816
272; 546 ; 0.141546 ; 3.12227 ; 3.26382
273; 548 ; 0.126009 ; 2.65693 ; 2.78294
274; 550 ; 0.093219 ; 3.0369 ; 3.13012
275; 552 ; 0.08822 ; 2.59187 ; 2.68009
276; 554 ; 0.14942 ; 4.26568 ; 4.4151
277; 556 ; 0.130522 ; 3.61569 ; 3.74621
278; 558 ; 0.201222 ; 4.52049 ; 4.72171
279; 560 ; 0.155628 ; 3.80909 ; 3.96471
280; 562 ; 0.088062 ; 2.34038 ; 2.42844
281; 564 ; 0.090637 ; 3.19398 ; 3.28461
282; 566 ; 0.096622 ; 4.53687 ; 4.6335
