Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
215; 432 ; 0.006143 ; 4.01456 ; 4.02071
216; 434 ; 0.00734 ; 4.60785 ; 4.61519
217; 436 ; 0.006706 ; 3.72327 ; 3.72997
218; 438 ; 0.006855 ; 6.69579 ; 6.70265
219; 440 ; 0.009029 ; 5.44298 ; 5.45201
220; 442 ; 0.005585 ; 5.35205 ; 5.35764
221; 444 ; 0.006604 ; 5.9187 ; 5.92531
222; 446 ; 0.009502 ; 5.88754 ; 5.89704
223; 448 ; 0.008348 ; 4.84828 ; 4.85663
224; 450 ; 0.007777 ; 5.35419 ; 5.36197
225; 452 ; 0.008035 ; 4.17686 ; 4.18489
226; 454 ; 0.00719 ; 9.93869 ; 9.94588
227; 456 ; 0.005785 ; 6.41103 ; 6.41681
228; 458 ; 0.002502 ; 4.35471 ; 4.35721
229; 460 ; 0.002847 ; 2.25903 ; 2.26188
230; 462 ; 0.005475 ; 4.93655 ; 4.94203
231; 464 ; 0.012787 ; 3.80751 ; 3.82029
232; 466 ; 0.002417 ; 2.19461 ; 2.19703
233; 468 ; 0.012465 ; 1.99921 ; 2.01168
234; 470 ; 0.012694 ; 5.63055 ; 5.64325
235; 472 ; 0.0044 ; 2.0289 ; 2.0333
236; 474 ; 0.005296 ; 2.27128 ; 2.27657
237; 476 ; 0.003946 ; 2.03447 ; 2.03842
238; 478 ; 0.004472 ; 2.06832 ; 2.07279
239; 480 ; 0.004816 ; 6.68144 ; 6.68626
240; 482 ; 0.00558 ; 4.6737 ; 4.67928
241; 484 ; 0.005545 ; 8.29806 ; 8.30361
242; 486 ; 0.005588 ; 7.27783 ; 7.28341
243; 488 ; 0.005675 ; 4.56387 ; 4.56954
244; 490 ; 0.002577 ; 4.35392 ; 4.35649
245; 492 ; 0.007404 ; 3.93101 ; 3.93841
246; 494 ; 0.006388 ; 7.72329 ; 7.72968
247; 496 ; 0.004796 ; 4.52034 ; 4.52513
248; 498 ; 0.005852 ; 6.51338 ; 6.51924
249; 500 ; 0.004888 ; 4.79437 ; 4.79926
250; 502 ; 0.003581 ; 4.39282 ; 4.3964
251; 504 ; 0.003435 ; 6.76772 ; 6.77115
252; 506 ; 0.003864 ; 6.19358 ; 6.19745
253; 508 ; 0.004464 ; 4.0691 ; 4.07356
254; 510 ; 0.007841 ; 10.1409 ; 10.1487
255; 512 ; 0.004857 ; 5.26963 ; 5.27449
256; 514 ; 0.007678 ; 3.92311 ; 3.93079
257; 516 ; 0.006463 ; 4.55213 ; 4.55859
258; 518 ; 0.003785 ; 5.01311 ; 5.01689
259; 520 ; 0.004959 ; 3.76548 ; 3.77044
260; 522 ; 0.00589 ; 4.97192 ; 4.97781
261; 524 ; 0.00742 ; 4.06916 ; 4.07658
262; 526 ; 0.008331 ; 5.16095 ; 5.16928
263; 528 ; 0.004368 ; 4.09052 ; 4.09489
264; 530 ; 0.007306 ; 7.24186 ; 7.24916
265; 532 ; 0.005009 ; 5.17619 ; 5.1812
266; 534 ; 0.004957 ; 5.55388 ; 5.55884
267; 536 ; 0.005731 ; 6.21401 ; 6.21975
268; 538 ; 0.005651 ; 4.23615 ; 4.2418
269; 540 ; 0.005615 ; 7.61499 ; 7.62061
270; 542 ; 0.002505 ; 3.97402 ; 3.97653
271; 544 ; 0.005261 ; 5.02607 ; 5.03133
272; 546 ; 0.004678 ; 2.68102 ; 2.6857
273; 548 ; 0.005439 ; 4.59146 ; 4.5969
274; 550 ; 0.007053 ; 7.97243 ; 7.97949
275; 552 ; 0.007813 ; 3.17737 ; 3.18518
276; 554 ; 0.007134 ; 7.92637 ; 7.93351
277; 556 ; 0.00929 ; 5.04033 ; 5.04962
278; 558 ; 0.003552 ; 7.73631 ; 7.73986
279; 560 ; 0.005053 ; 5.14971 ; 5.15477
280; 562 ; 0.006188 ; 6.89721 ; 6.9034
281; 564 ; 0.006974 ; 5.498 ; 5.50497
