Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
144;145;1.30616;2.60251;3.90866
145;146;0.727886;4.23867;4.96655
146;147;0.879878;4.02345;4.90333
147;148;0.646607;2.96704;3.61365
148;149;0.708202;4.46664;5.17484
149;150;2.63681;3.024;5.66081
150;151;1.32703;5.02611;6.35315
151;152;0.603051;3.50941;4.11246
152;153;0.601577;2.19825;2.79983
153;154;0.56601;2.35187;2.91788
154;155;0.535756;2.21423;2.74999
155;156;1.57969;2.1204;3.70009
156;157;1.00561;3.77173;4.77734
157;158;0.57794;4.00464;4.58258
158;159;0.89117;3.92368;4.81485
159;160;0.778268;3.88546;4.66373
160;161;0.609233;3.80848;4.41772
161;162;0.804542;8.08941;8.89395
162;163;1.5488;3.19261;4.7414
163;164;0.700623;3.40461;4.10523
164;165;0.766082;4.56533;5.33141
165;166;0.846663;4.97849;5.82515
166;167;1.10007;3.87321;4.97328
167;168;0.949557;3.0592;4.00876
168;169;0.674321;3.52011;4.19443
169;170;0.808059;3.70662;4.51468
170;171;0.934067;3.98553;4.91959
171;172;2.31678;6.20552;8.52231
172;173;1.14749;3.7828;4.93029
173;174;0.778643;5.38024;6.15889
174;175;2.32343;7.73681;10.0602
175;176;0.798067;2.87594;3.67401
176;177;0.663932;2.97858;3.64251
177;178;0.602809;2.17281;2.77562
178;179;0.64369;3.03472;3.67841
179;180;0.58679;3.47879;4.06558
180;181;1.16779;2.44459;3.61238
181;182;0.605456;3.64555;4.25101
182;183;0.603872;3.61112;4.21499
183;184;2.3588;2.61985;4.97865
184;185;0.728232;4.47871;5.20694
185;186;0.564667;3.3745;3.93917
186;187;0.578334;2.36598;2.94431
187;188;0.601562;3.91149;4.51305
188;189;0.633428;2.40526;3.03869
189;190;0.707723;3.92929;4.63701
190;191;0.672253;6.24677;6.91902
191;192;0.746371;2.76876;3.51513
192;193;0.973726;2.92856;3.90229
193;194;0.91525;4.59867;5.51392
194;195;0.67945;5.87896;6.55841
195;196;2.72092;4.48119;7.20211
196;197;0.672626;5.59772;6.27035
197;198;0.912229;3.91186;4.82409
198;199;0.640525;3.40443;4.04495
199;200;0.563726;5.53783;6.10155
200;201;0.718254;2.23641;2.95467
201;202;2.88222;3.55268;6.4349
202;203;1.16575;4.07965;5.2454
203;204;0.900352;3.3548;4.25515
204;205;0.762531;3.50878;4.27131
205;206;0.787908;3.89141;4.67931
206;207;2.0785;5.94288;8.02138
207;208;0.74539;2.96432;3.70971
208;209;1.1342;4.00502;5.13922
209;210;0.95959;4.76717;5.72676
210;211;1.16715;2.67449;3.84164
211;212;1.06243;2.78151;3.84394
212;213;0.740544;3.61883;4.35937
213;214;1934.73;3.11013;1937.84
214;215;0.664064;2.7072;3.37126
215;216;0.746233;2.48789;3.23412
216;217;2.47213;6.07767;8.5498
217;218;2.55119;5.2775;7.82869
218;219;0.997998;5.14905;6.14704
219;220;1.61332;6.19442;7.80774
220;221;1.20671;4.65118;5.85789
221;222;1.86049;3.1669;5.02739
222;223;3.04828;5.32157;8.36984
223;224;1.49718;5.93115;7.42833
224;225;0.718735;4.94962;5.66836
225;226;0.882092;3.17107;4.05316
226;227;2.5909;5.95147;8.54237
227;228;0.882448;4.79136;5.67381
228;229;0.785555;6.99251;7.77806
229;230;0.690892;3.4248;4.11569
230;231;0.842323;3.12614;3.96846
231;232;0.734578;3.40087;4.13545
232;233;0.919519;2.62338;3.5429
233;234;0.94372;3.22961;4.17333
234;235;1.00196;3.09304;4.095
235;236;1.05134;3.29546;4.3468
236;237;0.825684;3.85642;4.6821
237;238;2.00635;7.06114;9.06749
238;239;1.51937;5.69633;7.21569
239;240;0.847367;5.84263;6.68999
240;241;0.550566;3.28141;3.83197
241;242;0.922355;3.96646;4.88882
242;243;0.584922;5.6315;6.21642
243;244;0.676263;2.88549;3.56175
244;245;1.3185;6.17982;7.49832
245;246;2.10502;3.07742;5.18244
246;247;0.621992;3.09565;3.71765
247;248;0.48839;4.5048;4.99319
248;249;3.66702;5.73358;9.40061
249;250;3.30027;5.27486;8.57512
250;251;0.808505;11.5839;12.3925
251;252;0.669784;5.58702;6.25681
252;253;1.75898;3.79367;5.55265
253;254;3.66812;6.49735;10.1655
254;255;0.809632;5.23375;6.04339
255;256;1.25573;9.47133;10.7271
256;257;0.603905;3.10304;3.70695
257;258;3.73123;5.91078;9.64201
258;259;0.873933;2.3648;3.23873
259;260;0.679206;3.19002;3.86922
260;261;0.543107;4.22328;4.76638
261;262;1.13521;2.76663;3.90184
262;263;0.500059;2.77391;3.27397
263;264;0.493535;3.62996;4.1235
264;265;0.596615;3.92802;4.52463
265;266;1.5204;2.43855;3.95895
266;267;0.595513;4.5818;5.17732
267;268;0.551294;2.38932;2.94062
268;269;0.579698;3.38963;3.96933
269;270;0.557184;3.5553;4.11248
270;271;0.839845;2.45241;3.29225
271;272;0.35512;2.95676;3.31188
272;273;0.516822;6.9702;7.48702
273;274;0.834831;4.73162;5.56645
274;275;0.572262;3.51495;4.08721
275;276;0.595302;7.15538;7.75069
276;277;0.380626;3.92465;4.30527
277;278;1.26866;4.34687;5.61553
278;279;0.323873;2.4108;2.73467
279;280;0.83174;5.10997;5.94171
280;281;0.558023;3.93829;4.49632
281;282;0.341958;3.03017;3.37212
282;283;0.427971;3.25201;3.67998
283;284;0.964833;4.58602;5.55085
284;285;0.310637;4.37418;4.68482
285;286;0.43465;4.22752;4.66217
286;287;0.350774;5.00949;5.36026
287;288;0.432419;3.94511;4.37753
288;289;0.17098;3.16703;3.33801
289;290;0.220496;2.25936;2.47986
290;291;0.283973;5.18872;5.47269
291;292;0.212111;4.61494;4.82705
292;293;0.273138;3.53328;3.80642
293;294;0.51176;5.12343;5.63519
294;295;0.467058;4.33061;4.79766
295;296;0.652666;2.93385;3.58652
296;297;0.124024;2.17076;2.29478
297;298;0.21387;3.64686;3.86073
298;299;0.13132;1.64117;1.77249
299;300;0.304358;2.29982;2.60418
300;301;0.278652;3.81485;4.0935
301;302;0.222859;3.62804;3.8509
302;303;0.364809;5.41559;5.7804
303;304;3.01609;6.5548;9.57089
304;305;0.776888;8.62971;9.4066
305;306;0.365976;3.73927;4.10524
306;307;0.132169;1.62693;1.7591
307;308;0.212264;3.04803;3.2603
308;309;0.329391;2.192;2.52139
309;310;0.126166;2.17457;2.30073
310;311;0.537411;2.10229;2.6397
311;312;0.203945;2.14292;2.34687
312;313;2.44579;4.91086;7.35665
313;314;0.264632;3.14955;3.41419
314;315;1.81;5.69227;7.50227
315;316;0.337093;2.31009;2.64718
316;317;0.192004;1.66384;1.85584
317;318;0.771241;2.3325;3.10374
318;319;0.379972;2.29764;2.67761
319;320;0.414996;3.6466;4.0616
320;321;0.279026;3.25619;3.53522
321;322;0.129765;4.53639;4.66616
322;323;2.0177;3.70241;5.72011
323;324;1.42204;6.43611;7.85814
324;325;0.178579;3.67456;3.85314
325;326;0.15087;2.60095;2.75182
326;327;0.234845;2.10438;2.33922
327;328;0.128277;2.28222;2.41049
328;329;0.288824;2.88251;3.17134
329;330;0.233569;3.40678;3.64035
330;331;0.140208;2.71323;2.85343
331;332;0.203881;2.74647;2.95035
332;333;0.383854;3.85357;4.23742
333;334;0.234486;3.4288;3.66328
334;335;0.248748;4.67101;4.91976
335;336;0.540958;5.05623;5.59719
336;337;0.413623;3.68039;4.09401
337;338;0.205402;2.66653;2.87193
338;339;0.634936;3.83443;4.46937
339;340;0.25328;2.76837;3.02165
340;341;0.425337;3.66275;4.08809
341;342;0.534099;4.43778;4.97188
342;343;0.238511;4.17265;4.41116
343;344;0.405343;3.87503;4.28037
344;345;0.621634;3.92652;4.54815
345;346;0.314763;4.82994;5.1447
346;347;2.27845;4.73606;7.01451
347;348;0.497993;7.98496;8.48296
348;349;0.247087;5.26856;5.51565
349;350;0.287046;3.18974;3.47678
350;351;0.14054;2.56384;2.70438
351;352;0.402122;6.97305;7.37517
352;353;0.230653;2.19315;2.4238
353;354;0.245285;4.72502;4.9703
354;355;1.99284;4.13493;6.12777
355;356;0.287664;2.9818;3.26947
356;357;0.361757;2.75631;3.11807
357;358;0.254221;2.68887;2.94309
358;359;0.254939;3.08845;3.34338
359;360;0.190048;3.18276;3.37281
360;361;0.338675;4.87441;5.21309
361;362;0.152177;2.04261;2.19479
362;363;0.117601;5.06731;5.18491
363;364;0.275204;2.7155;2.9907
364;365;0.551164;5.60334;6.1545
365;366;0.244513;3.87005;4.11456
366;367;1.34957;2.87574;4.2253
367;368;0.584;5.42649;6.01049
368;369;0.377538;4.11806;4.4956
369;370;0.635053;3.61243;4.24748
370;371;0.383706;4.12501;4.50872
371;372;2.04891;4.49706;6.54596
372;373;1.15064;6.96468;8.11532
373;374;0.251796;4.5126;4.7644
374;375;0.14062;3.75239;3.89301
375;376;0.180847;2.70462;2.88547
376;377;1.40033;2.48205;3.88238
377;378;0.313772;2.6124;2.92617
378;379;0.513316;3.01761;3.53093
379;380;0.498761;6.87853;7.37729
380;381;0.430841;5.33554;5.76638
381;382;2.48623;3.87617;6.3624
382;383;0.280324;3.14565;3.42598
383;384;0.329843;4.61815;4.948
384;385;0.44993;2.61748;3.06742
385;386;0.534722;4.47953;5.01425
386;387;0.414223;3.42207;3.8363
387;388;0.443001;3.38584;3.82884
388;389;0.294079;4.22047;4.51455
389;390;0.29894;3.31098;3.60992
390;391;0.291427;4.90467;5.1961
391;392;0.211937;2.5805;2.79244
392;393;0.291388;3.33607;3.62746
393;394;2.05195;2.90419;4.95614
394;395;0.233319;3.59071;3.82403
395;396;0.131098;3.39167;3.52277
396;397;0.157242;2.98057;3.13782
397;398;0.448331;4.41734;4.86567
398;399;0.179255;2.89173;3.07098
399;400;0.450339;6.50593;6.95626
400;401;0.577047;3.98559;4.56264
401;402;1.58337;3.74137;5.32474
402;403;0.528813;4.3163;4.84511
403;404;2.91915;4.78367;7.70282
404;405;0.184939;4.67923;4.86417
405;406;0.140529;3.84907;3.9896
406;407;0.200496;4.78659;4.98708
407;408;0.121985;3.50767;3.62966
408;409;0.114607;4.47459;4.5892
409;410;0.205372;3.02857;3.23394
410;411;0.212941;2.37732;2.59026
411;412;0.232261;4.89229;5.12455
412;413;0.269772;2.04274;2.31251
413;414;0.35476;4.89415;5.24891
414;415;0.433775;4.22238;4.65616
415;416;0.114254;3.60258;3.71683
416;417;0.433866;4.04169;4.47556
417;418;0.402723;4.64599;5.04871
418;419;0.119497;2.7156;2.8351
419;420;0.566832;3.37441;3.94124
420;421;0.147256;3.53024;3.67749
421;422;0.248348;2.74014;2.98849
422;423;0.178459;2.31462;2.49308
423;424;0.145459;3.81562;3.96108
424;425;0.233578;2.28394;2.51752
425;426;0.216077;5.74767;5.96375
426;427;0.407345;2.8577;3.26505
427;428;0.470289;3.28695;3.75724
428;429;1.89038;2.4884;4.37878
429;430;0.313791;4.71378;5.02757
430;431;0.453856;4.81148;5.26533
431;432;0.285144;3.78761;4.07275
432;433;0.750284;4.28628;5.03657
433;434;0.170858;3.59254;3.7634
434;435;0.135619;2.53446;2.67008
435;436;0.189839;2.39416;2.58399
436;437;0.581598;5.19184;5.77343
437;438;0.118851;3.46551;3.58437
438;439;0.71002;4.42442;5.13444
439;440;0.653982;6.23096;6.88494
440;441;0.282798;4.03839;4.32118
441;442;0.489477;3.71827;4.20775
442;443;0.388762;5.16561;5.55437
443;444;5.40057;11.6215;17.0221
444;445;0.111742;2.38163;2.49337
445;446;0.115626;4.30939;4.42502
446;447;0.38709;5.30015;5.68724
447;448;0.81555;4.32271;5.13826
448;449;0.154113;4.39394;4.54805
449;450;0.208549;4.15184;4.36039
450;451;0.218186;3.7332;3.95139
451;452;0.493951;3.24485;3.7388
452;453;0.275147;2.5179;2.79305
453;454;0.156959;3.32351;3.48047
454;455;0.206344;3.84908;4.05542
455;456;0.473427;6.01662;6.49005
456;457;0.454246;3.36317;3.81741
457;458;0.245415;3.03558;3.28099
458;459;0.619164;5.13474;5.75391
459;460;0.152975;3.82081;3.97379
460;461;0.264878;4.31932;4.5842
461;462;0.135137;2.63613;2.77126
462;463;0.122744;2.85888;2.98162
463;464;1.13098;3.38936;4.52035
464;465;0.52784;3.88395;4.41179
465;466;0.218738;4.39846;4.61719
466;467;0.333449;7.31335;7.6468
467;468;0.128639;4.62476;4.7534
468;469;0.477091;4.57151;5.0486
469;470;0.237195;4.58842;4.82561
470;471;0.381274;3.69685;4.07812
471;472;0.327707;3.89715;4.22486
472;473;0.272192;4.28273;4.55492
473;474;0.295436;3.62926;3.9247
474;475;0.254992;4.29089;4.54588
475;476;0.398445;3.8319;4.23035
476;477;0.466018;4.59701;5.06303
477;478;0.57158;4.20698;4.77856
478;479;0.360776;5.96395;6.32473
479;480;0.305378;6.36864;6.67402
480;481;0.574478;3.88005;4.45453
481;482;0.408629;3.24396;3.65259
482;483;0.279463;2.56869;2.84815
483;484;0.186415;2.67726;2.86367
484;485;0.34211;2.98972;3.33183
485;486;0.378349;2.63713;3.01547
486;487;0.220406;2.88482;3.10523
487;488;0.144979;4.96088;5.10586
488;489;0.334729;2.66881;3.00354
489;490;0.164306;2.48557;2.64987
490;491;0.439772;5.25333;5.6931
491;492;0.161958;3.83198;3.99394
492;493;0.204775;2.87298;3.07775
493;494;0.365322;3.22121;3.58654
494;495;0.486682;4.11251;4.59919
495;496;0.151701;3.09874;3.25044
496;497;0.539428;3.34157;3.881
497;498;0.536434;6.03193;6.56836
498;499;0.12182;2.2641;2.38592
499;500;0.346589;3.23991;3.5865
500;501;0.277911;3.19631;3.47422
501;502;0.253821;2.2853;2.53912
502;503;0.252618;3.16149;3.41411
503;504;0.166317;3.58403;3.75035
504;505;0.569437;5.02356;5.593
505;506;0.358857;3.947;4.30586
506;507;0.701347;3.62388;4.32523
507;508;0.394526;5.56417;5.95869
508;509;0.185718;2.98392;3.16964
509;510;0.206183;3.97345;4.17964
510;511;0.243875;6.8327;7.07657
511;512;0.126205;4.15299;4.27919
512;513;0.202057;3.28384;3.4859
513;514;0.152432;2.40623;2.55866
514;515;0.450832;3.65232;4.10315
515;516;0.526788;3.1514;3.67819
516;517;0.256476;3.23542;3.4919
517;518;0.334358;4.00279;4.33715
518;519;0.271382;2.93549;3.20687
519;520;0.278537;3.19354;3.47208
520;521;0.323231;1904.76;1905.08
521;522;0.266816;3.14604;3.41285
522;523;0.125347;3.70769;3.83304
523;524;0.488694;5.56123;6.04993
524;525;0.130627;4.01094;4.14157
525;526;0.678957;3.43158;4.11054
526;527;1.3264;3.72767;5.05407
527;528;0.250748;3.46476;3.71551
528;529;0.493995;5.57406;6.06806
529;530;0.485693;8.52247;9.00816
530;531;0.148281;2.91474;3.06302
531;532;0.239556;3.1639;3.40345
532;533;0.246432;3.16738;3.41381
533;534;0.329875;4.0063;4.33618
534;535;0.237315;2.81111;3.04842
535;536;0.61033;2.79324;3.40357
536;537;0.433244;2.6942;3.12745
537;538;0.258022;3.41259;3.67061
538;539;0.355806;3.0311;3.38691
539;540;0.350489;3.42032;3.77081
540;541;0.880989;3.76815;4.64914
541;542;0.575398;3.46676;4.04216
542;543;0.516329;4.28147;4.7978
543;544;0.423459;3.90237;4.32582
544;545;0.146096;4.15481;4.3009
545;546;0.25729;5.53583;5.79312
546;547;0.344878;2.53281;2.87769
547;548;0.19613;2.9454;3.14153
548;549;0.362985;3.43641;3.7994
549;550;0.28445;3.41015;3.6946
550;551;0.112848;3.33689;3.44973
551;552;0.34932;4.39083;4.74015
552;553;0.461719;3.18946;3.65117
553;554;0.409791;3.378;3.78779
554;555;1.46594;3.4907;4.95664
555;556;0.173296;3.00199;3.17529
556;557;0.298889;2.09308;2.39197
557;558;0.777457;9.75701;10.5345
558;559;0.401222;3.05539;3.45661
559;560;0.363709;11.7308;12.0945
560;561;0.423949;4.23673;4.66068
561;562;0.569855;6.13675;6.70661
562;563;0.49788;3.73414;4.23202
563;564;0.142343;4.30723;4.44957
564;565;0.71903;5.02251;5.74154
