Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
169;170;1.19093;2.97207;4.16299
170;171;1.748;10.2658;12.0138
171;172;0.555011;2.83565;3.39066
172;173;0.639339;4.46701;5.10635
173;174;0.97974;3.57359;4.55333
174;175;0.750135;3.56456;4.3147
175;176;0.599427;3.8849;4.48433
176;177;2.67129;2.76636;5.43765
177;178;0.605977;4.06711;4.67308
178;179;2.15475;3.32931;5.48406
179;180;0.902207;2.63062;3.53283
180;181;0.569003;2.66683;3.23584
181;182;0.619192;3.2294;3.8486
182;183;1.03638;2.65134;3.68772
183;184;0.658795;2.898;3.5568
184;185;0.903328;2.99266;3.89599
185;186;1.89199;2.83575;4.72774
186;187;1.9602;2.71728;4.67748
187;188;2.31311;2.73257;5.04568
188;189;5.60485;8.67784;14.2827
189;190;0.5359;2.03328;2.56918
190;191;1.07118;7.10853;8.17971
191;192;0.805757;3.61782;4.42358
192;193;0.605818;2.19587;2.80168
193;194;0.65375;1.83472;2.48847
194;195;0.558774;1.77095;2.32973
195;196;0.628208;1.99013;2.61834
196;197;0.898896;3.74972;4.64861
197;198;0.809511;2.42952;3.23903
198;199;1.03732;5.7918;6.82912
199;200;1.56511;2.92701;4.49212
200;201;0.663159;4.354;5.01716
201;202;0.61993;3.0087;3.62863
202;203;0.590455;2.29956;2.89002
203;204;0.777113;4.0721;4.84921
204;205;0.79054;2.97737;3.76791
205;206;2.08953;2.76083;4.85036
206;207;2.98673;2.97625;5.96298
207;208;1.59533;3.07362;4.66895
208;209;0.64394;1.51902;2.16296
209;210;0.925162;3.72463;4.64979
210;211;1.80476;3.18642;4.99118
211;212;0.661676;2.69964;3.36132
212;213;0.73578;2.80497;3.54075
213;214;0.696482;4.37641;5.0729
214;215;0.798136;3.20133;3.99946
215;216;0.778175;4.43563;5.2138
216;217;0.59139;3.12244;3.71383
217;218;1.19035;5.81106;7.00141
218;219;0.680059;4.02624;4.7063
219;220;0.880399;2.75742;3.63782
220;221;0.724542;4.52637;5.25091
221;222;1.02138;3.83427;4.85565
222;223;2.0423;2.57868;4.62098
223;224;1.10185;3.08053;4.18238
224;225;1.32908;2.61309;3.94216
225;226;0.880999;2.56923;3.45023
226;227;1.17904;2.98605;4.16509
227;228;0.537304;3.7767;4.314
228;229;1.77753;2.50719;4.28472
229;230;1.20549;3.11115;4.31664
230;231;0.634132;3.05566;3.68979
231;232;2.44995;2.88935;5.3393
232;233;0.705945;2.18041;2.88635
233;234;0.690992;2.20255;2.89354
234;235;0.69782;2.26471;2.96253
235;236;1.45838;3.37676;4.83515
236;237;0.657207;3.06533;3.72254
237;238;0.581224;2.68783;3.26905
238;239;0.555945;6.28104;6.83699
239;240;0.537317;3.01769;3.55501
240;241;0.587205;2.71727;3.30447
241;242;0.735095;2.99717;3.73226
242;243;0.635873;3.11306;3.74893
243;244;2.65104;3.34964;6.00069
244;245;0.670583;12.4161;13.0867
245;246;0.580824;2.6161;3.19693
246;247;0.563527;2.09946;2.66299
247;248;0.677622;2.03976;2.71738
248;249;0.560499;7.8196;8.3801
249;250;0.533688;2.67429;3.20798
250;251;0.706496;2.88037;3.58687
251;252;0.531161;2.96458;3.49574
252;253;1.65631;2.59683;4.25314
253;254;0.615159;2.56422;3.17938
254;255;0.514034;2.65478;3.16881
255;256;0.549343;2.07927;2.62862
256;257;0.736837;2.55311;3.28995
257;258;1.35132;3.25246;4.60379
258;259;0.627921;4.19476;4.82268
259;260;1.08444;2.85901;3.94345
260;261;0.783731;2.52874;3.31248
261;262;0.641606;3.21827;3.85988
262;263;0.710463;2.69834;3.4088
263;264;0.477634;3.49884;3.97647
264;265;0.93628;3.42562;4.3619
265;266;0.514071;2.23835;2.75242
266;267;0.552294;3.59034;4.14263
267;268;0.685116;2.30149;2.9866
268;269;0.554811;3.67634;4.23115
269;270;0.461924;4.05125;4.51318
270;271;0.419892;3.22969;3.64959
271;272;0.521661;2.83595;3.35761
272;273;0.422264;2.72165;3.14391
273;274;0.509408;3.3483;3.85771
274;275;0.380877;3.24302;3.6239
275;276;0.49261;4.06068;4.55329
276;277;0.365298;3.18105;3.54635
277;278;0.329281;2.79972;3.129
278;279;0.350706;2.47221;2.82291
279;280;0.2093;2.24388;2.45318
280;281;0.347211;2.89885;3.24607
281;282;0.31874;2.81412;3.13286
282;283;0.225338;4.54746;4.7728
283;284;2.14163;3.00621;5.14784
284;285;0.239765;2.47969;2.71946
285;286;0.27045;3.06814;3.33859
286;287;0.108141;2.126;2.23414
287;288;0.242839;3.00136;3.2442
288;289;0.243041;4.2438;4.48684
289;290;0.153091;3.39935;3.55244
290;291;1.38832;2.45444;3.84276
291;292;0.371518;6.28738;6.6589
292;293;0.31018;2.84797;3.15815
293;294;0.161038;3.93103;4.09207
294;295;0.225538;2.1551;2.38063
295;296;0.201411;2.69801;2.89942
296;297;0.187607;2.25234;2.43995
297;298;0.19097;2.2711;2.46207
298;299;0.342328;2.61629;2.95862
299;300;0.169024;3.71405;3.88308
300;301;0.209819;3.10345;3.31327
301;302;0.604582;4.58639;5.19097
302;303;1.25574;2.6264;3.88213
303;304;0.441431;2.9523;3.39373
304;305;0.193702;3.1189;3.31261
305;306;0.251812;2.87803;3.12984
306;307;0.434086;3.45309;3.88718
307;308;0.559133;4.4923;5.05143
308;309;0.237063;3.97656;4.21363
309;310;0.254421;2.75707;3.01149
310;311;0.701492;3.76791;4.46941
311;312;0.144432;3.0029;3.14733
312;313;0.765405;3.14387;3.90928
313;314;0.303205;3.10875;3.41196
314;315;0.132248;4.59025;4.7225
315;316;0.249614;4.37965;4.62927
316;317;0.375985;2.61992;2.99591
317;318;0.193039;2.97637;3.16941
318;319;0.187728;3.39124;3.57897
319;320;0.50921;3.99045;4.49966
320;321;0.485047;2.67622;3.16127
321;322;0.270887;3.35335;3.62423
322;323;0.43677;2.89908;3.33585
323;324;0.315539;3.82924;4.14478
324;325;0.187917;4.424;4.61192
325;326;0.099434;1.73508;1.83452
326;327;0.381332;4.94015;5.32148
327;328;0.384695;3.82612;4.21081
328;329;0.225062;3.38345;3.60851
329;330;0.102156;3.42583;3.52799
330;331;0.368603;3.95864;4.32725
331;332;0.437381;3.46563;3.90301
332;333;0.296244;3.47308;3.76933
333;334;0.09378;2.9861;3.07988
334;335;0.187177;3.12008;3.30726
335;336;0.179013;2.63411;2.81312
336;337;0.168094;2.5825;2.7506
337;338;0.098387;2.86279;2.96118
338;339;0.441671;3.3323;3.77397
339;340;0.747199;4.4243;5.1715
340;341;0.107069;3.0111;3.11817
341;342;0.404165;4.1631;4.56726
342;343;0.283301;3.45301;3.73632
343;344;0.464543;3.94677;4.41132
344;345;0.271518;3.682;3.95351
345;346;0.31565;3.17904;3.49469
346;347;0.171649;3.31597;3.48762
347;348;0.237585;3.20901;3.44659
348;349;0.397244;4.70512;5.10237
349;350;0.247944;4.62601;4.87395
350;351;0.341826;3.61837;3.9602
351;352;0.384321;4.16738;4.5517
352;353;0.364081;3.1375;3.50158
353;354;0.1597;3.43007;3.58977
354;355;0.271498;2.85751;3.129
355;356;0.410789;2.79493;3.20572
356;357;0.238968;2.7469;2.98587
357;358;0.226295;2.71846;2.94475
358;359;0.179595;2.44267;2.62227
359;360;0.235485;2.23149;2.46697
360;361;0.265408;3.54536;3.81077
361;362;0.176432;2.49404;2.67047
362;363;0.100543;4.84608;4.94662
363;364;0.103796;4.20561;4.3094
364;365;0.084881;2.42571;2.51059
365;366;0.16602;2.45693;2.62295
366;367;0.211212;3.18624;3.39745
367;368;0.219015;3.08454;3.30356
368;369;0.1719;2.96189;3.13379
369;370;0.224568;4.31132;4.53588
370;371;0.119226;3.27985;3.39907
371;372;0.205134;3.00361;3.20875
372;373;0.179682;2.60099;2.78067
373;374;0.178534;3.42173;3.60027
374;375;0.244909;3.53213;3.77704
375;376;0.116123;4.11499;4.23111
376;377;0.429776;4.77008;5.19985
377;378;0.506325;4.54583;5.05215
378;379;0.198666;3.35326;3.55192
379;380;0.162001;2.64634;2.80834
380;381;1.1216;3.57165;4.69325
381;382;0.134933;4.2423;4.37723
382;383;0.385492;3.37972;3.76521
383;384;0.177698;3.34527;3.52297
384;385;0.166084;2.71447;2.88055
385;386;0.235981;2.92818;3.16416
386;387;0.596447;4.1509;4.74735
387;388;0.099364;4.38447;4.48383
388;389;0.209763;2.55328;2.76304
389;390;0.069524;2.14561;2.21514
390;391;0.178139;3.004;3.18214
391;392;0.222695;5.40554;5.62824
392;393;0.213247;3.83713;4.05038
393;394;0.175709;3.21972;3.39543
394;395;0.167234;2.73062;2.89785
395;396;0.194623;5.20285;5.39747
396;397;0.177879;3.1878;3.36568
397;398;2.37864;6.01673;8.39537
398;399;0.186265;3.59481;3.78108
399;400;0.059909;4.97241;5.03232
400;401;0.171352;2.11437;2.28572
401;402;0.232857;2.99039;3.22325
402;403;0.218411;2.34155;2.55996
403;404;0.255278;2.92691;3.18218
404;405;0.152857;2.52992;2.68277
405;406;0.399093;2.86586;3.26496
406;407;0.386685;4.06026;4.44694
407;408;0.185829;3.36626;3.55209
408;409;0.417373;5.70073;6.1181
409;410;0.106312;3.39624;3.50255
410;411;0.247347;3.29257;3.53991
411;412;0.157674;2.73361;2.89129
412;413;0.07769;3.40904;3.48673
413;414;0.251209;4.51031;4.76152
414;415;0.318901;3.5923;3.9112
415;416;0.161989;2.79144;2.95343
416;417;0.093786;3.03245;3.12624
417;418;0.078992;3.72532;3.80431
418;419;0.242084;4.04016;4.28225
419;420;0.111799;2.80823;2.92003
420;421;0.120982;2.37542;2.4964
421;422;0.142548;2.82779;2.97034
422;423;0.198203;5.73062;5.92883
423;424;0.083849;3.795;3.87885
424;425;0.08907;3.63841;3.72748
425;426;0.091957;3.08939;3.18135
426;427;0.156448;4.60253;4.75898
427;428;0.170288;3.69571;3.866
428;429;0.142914;5.61739;5.76031
429;430;0.210781;2.94199;3.15277
430;431;0.07823;4.08036;4.15859
431;432;0.416137;5.14436;5.5605
432;433;0.259714;3.15444;3.41416
433;434;0.560814;3.83775;4.39856
434;435;0.389557;3.54377;3.93332
435;436;0.245524;3.77299;4.01852
436;437;0.095489;5.23719;5.33268
437;438;0.154053;4.17666;4.33071
438;439;0.171767;3.36584;3.53761
439;440;0.147277;2.55987;2.70715
440;441;0.15454;3.40706;3.5616
441;442;0.186178;3.37447;3.56065
442;443;0.218799;2.46106;2.67986
443;444;0.161785;4.1503;4.31208
444;445;0.238736;2.90462;3.14335
445;446;0.105436;3.637;3.74244
446;447;0.370408;2.94434;3.31474
447;448;0.169022;2.58395;2.75297
448;449;0.162956;2.38293;2.54588
449;450;0.216281;2.5934;2.80968
450;451;0.18824;2.46367;2.65191
451;452;0.194502;2.68038;2.87488
452;453;0.129124;3.38262;3.51174
453;454;0.112772;3.41459;3.52736
454;455;0.107661;13.946;14.0536
455;456;0.352603;2.17816;2.53076
456;457;0.139467;2.9388;3.07827
457;458;0.404392;3.36088;3.76527
458;459;0.245586;4.37336;4.61895
459;460;0.22475;2.61742;2.84218
460;461;0.393196;4.43432;4.82752
461;462;0.060254;2.49753;2.55779
462;463;0.083523;2.10552;2.18904
463;464;0.14436;2.98168;3.12604
464;465;0.168717;3.47711;3.64583
465;466;6.38879;8.94218;15.331
466;467;0.500322;3.80517;4.30549
467;468;0.087645;3.69194;3.77958
468;469;0.352817;2.18764;2.54046
469;470;0.272749;3.1802;3.45295
470;471;0.182771;3.43841;3.62118
471;472;0.134094;2.44059;2.57468
472;473;0.065833;3.368;3.43383
473;474;0.170018;2.94628;3.1163
474;475;0.15114;2.46863;2.61977
475;476;0.077159;3.33047;3.40763
476;477;0.066312;2.97;3.03631
477;478;0.070037;4.10501;4.17504
478;479;1.75782;7.96794;9.72576
479;480;0.605512;3.11521;3.72073
480;481;0.239113;4.55563;4.79475
481;482;0.2125;3.97671;4.18921
482;483;0.066041;2.6177;2.68374
483;484;0.259536;3.45904;3.71857
484;485;0.257834;2.41337;2.6712
485;486;0.188101;4.06203;4.25013
486;487;0.169428;2.54094;2.71036
487;488;0.67384;3.58269;4.25653
488;489;0.242283;2.78721;3.0295
489;490;0.14877;3.61337;3.76214
490;491;0.255245;2.94388;3.19912
491;492;0.374615;2.44987;2.82449
492;493;0.161273;3.02657;3.18785
493;494;0.340801;3.90204;4.24284
494;495;0.205377;3.97911;4.18449
495;496;0.22735;4.38043;4.60778
496;497;0.562102;2.80368;3.36578
497;498;0.298056;2.83922;3.13728
498;499;0.112635;1.6597;1.77234
499;500;0.180628;4.75993;4.94056
500;501;0.133592;3.87181;4.0054
501;502;0.157288;2.55423;2.71152
502;503;0.287693;2.91853;3.20622
503;504;0.136489;2.68028;2.81677
504;505;0.268421;3.93649;4.20491
505;506;0.206249;3.20602;3.41227
506;507;0.126797;4.10971;4.2365
507;508;0.141696;2.56565;2.70734
508;509;0.136144;3.55068;3.68682
509;510;0.206564;3.4498;3.65636
510;511;0.181761;3.41628;3.59804
511;512;0.180026;2.48959;2.66961
512;513;0.312587;3.08885;3.40144
513;514;0.227931;4.06295;4.29088
514;515;0.144515;2.76402;2.90854
515;516;0.089301;3.55799;3.64729
516;517;0.601902;4.6111;5.21301
517;518;0.222274;3.2927;3.51498
518;519;0.1567;3.3699;3.5266
519;520;0.07282;2.90107;2.97389
520;521;0.159593;2.48781;2.6474
521;522;0.163254;3.14628;3.30954
522;523;0.150432;3.22698;3.37741
523;524;0.221281;2.26567;2.48695
524;525;0.106879;3.27085;3.37773
525;526;0.217607;2.67451;2.89211
526;527;0.188233;2.7742;2.96243
527;528;0.259065;3.19663;3.45569
528;529;0.283581;2.46882;2.7524
529;530;0.205568;2.48884;2.69441
530;531;0.145141;3.53924;3.68438
531;532;0.153064;3.57316;3.72622
532;533;0.113681;3.68953;3.80321
533;534;0.140811;4.79641;4.93722
534;535;0.395869;4.09823;4.4941
535;536;0.412064;3.32513;3.73719
536;537;0.141238;2.49077;2.63201
537;538;0.152075;2.72852;2.8806
538;539;0.405667;3.76319;4.16886
539;540;0.13089;2.30403;2.43492
540;541;0.159355;3.71358;3.87293
541;542;1.77322;2.78917;4.56238
542;543;0.39231;4.52707;4.91938
543;544;3.52831;3.07063;6.59893
544;545;0.202105;2.48233;2.68444
545;546;0.295794;3.04099;3.33678
546;547;1.11193;2.43607;3.548
547;548;0.409365;2.91604;3.3254
548;549;0.216662;2.83329;3.04995
549;550;0.106689;3.22226;3.32895
550;551;2.18983;1.62808;3.81791
551;552;0.412978;3.46185;3.87483
552;553;0.552276;5.5272;6.07948
553;554;0.343686;4.19934;4.54303
554;555;0.16288;2.75995;2.92283
555;556;0.181865;2.90518;3.08704
556;557;0.468582;3.82446;4.29304
557;558;0.172979;4.24206;4.41504
558;559;0.380626;4.54748;4.92811
559;560;0.338112;5.24358;5.58169
560;561;0.167673;5.80465;5.97233
561;562;1.93429;2.89928;4.83357
562;563;0.174898;2.93134;3.10623
563;564;0.569926;2.84922;3.41915
564;565;0.364206;5.98198;6.34619
