Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
271;272;0.735813;4.6654;5.40122
272;273;0.625953;4.67111;5.29706
273;274;0.777006;4.88478;5.66178
274;275;0.507078;5.3113;5.81837
275;276;0.308193;5.10767;5.41586
276;277;0.599631;5.62783;6.22746
277;278;0.967119;3.88842;4.85554
278;279;0.349412;4.8891;5.23851
279;280;0.874472;5.37489;6.24937
280;281;0.428046;2.83606;3.26411
281;282;0.177593;4.60806;4.78565
282;283;0.625651;4.06372;4.68937
283;284;0.380985;4.13906;4.52004
284;285;0.716741;5.86142;6.57816
285;286;0.232746;3.59749;3.83023
286;287;0.267226;3.85503;4.12226
287;288;0.435217;4.02848;4.4637
288;289;0.561012;4.62151;5.18252
289;290;0.812758;8.47221;9.28497
290;291;0.492119;7.82651;8.31863
291;292;0.576104;7.25872;7.83482
292;293;0.438977;5.87214;6.31112
293;294;0.372252;4.69002;5.06227
294;295;0.412087;5.05011;5.46219
295;296;0.152767;4.22051;4.37328
296;297;0.315048;2.85013;3.16518
297;298;0.667881;3.30062;3.9685
298;299;0.186248;2.60928;2.79553
299;300;0.231313;3.61711;3.84842
300;301;0.171497;4.30263;4.47413
301;302;0.373794;5.29142;5.66521
302;303;0.410361;3.05068;3.46104
303;304;0.248885;4.47954;4.72843
304;305;0.414482;3.21865;3.63313
305;306;0.492586;4.3507;4.84329
306;307;0.262768;5.0805;5.34327
307;308;1.36662;5.76386;7.13048
308;309;0.196344;2.46591;2.66225
309;310;0.452845;3.47373;3.92658
310;311;0.336271;3.56316;3.89943
311;312;0.452295;6.53747;6.98976
312;313;0.276655;4.31612;4.59278
313;314;0.894553;5.30142;6.19597
314;315;0.493104;5.76408;6.25719
315;316;0.693929;5.38867;6.0826
316;317;0.211217;3.99386;4.20507
317;318;0.219879;3.0891;3.30898
318;319;0.377376;4.63852;5.01589
319;320;0.434193;4.32235;4.75654
320;321;0.542379;2.18932;2.7317
321;322;0.258317;3.67878;3.93709
322;323;0.291051;5.65366;5.94471
323;324;0.227632;4.18002;4.40765
324;325;0.222232;4.2606;4.48283
325;326;0.254129;4.40432;4.65845
326;327;0.2468;2.27289;2.51969
327;328;0.297068;3.50765;3.80471
328;329;0.307993;4.4143;4.7223
329;330;0.381711;5.43923;5.82094
330;331;0.195473;3.79323;3.9887
331;332;0.209166;4.56227;4.77144
332;333;0.362725;3.74094;4.10367
333;334;0.493031;3.6287;4.12173
334;335;0.430214;3.79393;4.22415
335;336;0.184992;4.05098;4.23597
336;337;0.440791;6.5211;6.96189
337;338;0.40232;3.26614;3.66846
338;339;0.217592;2.14519;2.36278
339;340;0.388852;5.45186;5.84072
340;341;0.189346;4.66448;4.85382
341;342;0.444738;4.50518;4.94992
342;343;0.395406;3.02272;3.41812
343;344;0.487151;4.14316;4.63031
344;345;0.436461;3.30119;3.73765
345;346;0.479371;4.37839;4.85776
346;347;0.504618;4.55435;5.05897
347;348;0.301312;2.96197;3.26329
348;349;0.523132;4.77117;5.29431
349;350;0.434116;4.70802;5.14214
350;351;0.301533;4.05877;4.3603
351;352;0.466041;4.847;5.31304
352;353;0.162956;5.93385;6.09681
353;354;0.370074;4.30593;4.676
354;355;0.490285;5.14488;5.63517
355;356;0.593013;4.77253;5.36554
356;357;0.646643;4.46988;5.11652
357;358;0.413439;4.05795;4.47139
358;359;0.44549;3.26789;3.71338
359;360;0.489463;3.95232;4.44179
360;361;0.150987;3.52482;3.67581
361;362;0.184259;4.01702;4.20128
362;363;0.510413;4.35523;4.86564
363;364;0.392721;3.10956;3.50228
364;365;0.407927;3.28655;3.69448
365;366;0.63741;3.59262;4.23003
366;367;0.605816;3.73003;4.33585
367;368;0.901598;5.58004;6.48164
368;369;0.500575;4.28909;4.78966
369;370;0.160919;5.07026;5.23118
370;371;0.650565;5.11274;5.76331
371;372;0.696341;6.21154;6.90788
372;373;0.848343;6.21569;7.06403
373;374;0.640521;5.05892;5.69944
374;375;0.692566;5.31999;6.01255
375;376;0.478402;5.19391;5.67232
376;377;0.458036;7.10518;7.56321
377;378;0.224849;4.71478;4.93963
378;379;0.417886;5.91291;6.3308
379;380;0.450937;5.47201;5.92294
380;381;0.250032;3.44636;3.69639
381;382;0.34603;4.67636;5.02239
382;383;1.67174;6.81059;8.48233
383;384;0.301677;5.14691;5.44859
384;385;0.682068;5.33901;6.02108
385;386;0.427686;8.43212;8.85981
386;387;0.828828;5.49631;6.32514
387;388;0.48217;5.34773;5.8299
388;389;0.385228;3.89853;4.28376
389;390;0.275685;5.03835;5.31404
390;391;0.206201;3.83449;4.04069
391;392;0.506294;4.54121;5.0475
392;393;0.41291;2.2188;2.63171
393;394;0.140494;4.4464;4.5869
394;395;0.155156;5.12854;5.2837
395;396;0.325558;3.87438;4.19993
396;397;0.178137;2.69467;2.87281
397;398;0.396181;4.44146;4.83764
398;399;0.279251;3.64353;3.92278
399;400;0.331374;4.43409;4.76546
400;401;0.485216;4.04928;4.5345
401;402;0.771227;4.87538;5.64661
402;403;0.448927;5.34649;5.79541
403;404;0.229908;3.62462;3.85452
404;405;0.152521;4.67563;4.82815
405;406;0.573482;4.77818;5.35166
406;407;0.249047;3.07596;3.325
407;408;0.418042;3.91939;4.33743
408;409;0.204188;4.43041;4.6346
409;410;0.731487;3.90444;4.63592
410;411;0.490997;5.10158;5.59257
411;412;0.408019;5.1123;5.52032
412;413;0.559596;4.94032;5.49991
413;414;0.150424;4.94811;5.09854
414;415;0.15055;5.41721;5.56776
415;416;0.222861;3.51776;3.74062
416;417;0.417268;3.27634;3.69361
417;418;0.421062;2.5555;2.97656
418;419;0.631118;6.87916;7.51028
419;420;0.307972;4.35763;4.6656
420;421;0.161224;6.19878;6.36001
421;422;0.273269;3.86386;4.13713
422;423;0.166795;4.71051;4.87731
423;424;0.497047;5.69548;6.19253
424;425;0.137085;2.52441;2.66149
425;426;0.661661;2.5052;3.16686
426;427;0.261776;5.10775;5.36952
427;428;0.289916;4.15244;4.44236
428;429;0.249095;4.01973;4.26882
429;430;0.159755;3.78771;3.94747
430;431;0.470818;4.8789;5.34972
431;432;0.340682;2.88079;3.22148
432;433;0.290986;4.12639;4.41738
433;434;0.288634;9.7276;10.0162
434;435;0.147279;6.90378;7.05105
435;436;0.314811;2.88599;3.2008
436;437;0.319971;2.90488;3.22485
437;438;0.37069;3.44702;3.81771
438;439;0.215142;3.98415;4.19929
439;440;0.151226;3.82905;3.98027
440;441;0.523135;4.6951;5.21823
441;442;0.537098;4.73921;5.27631
442;443;0.802194;4.35153;5.15372
443;444;1.02485;3.37651;4.40136
444;445;0.352183;4.61983;4.97201
445;446;0.895761;3.23058;4.12634
446;447;2.3347;2.58324;4.91794
447;448;0.256177;2.13696;2.39314
448;449;0.16067;2.84284;3.00351
449;450;0.804387;4.11039;4.91478
450;451;0.128857;3.40558;3.53444
451;452;0.690482;2.8367;3.52718
452;453;0.282248;2.459;2.74124
453;454;0.266568;4.54159;4.80816
454;455;0.195131;3.12211;3.31724
455;456;0.190303;3.99928;4.18959
456;457;0.138278;2.83593;2.97421
457;458;0.269724;2.55253;2.82226
458;459;0.139667;3.20615;3.34582
459;460;0.362413;3.73274;4.09515
460;461;0.255232;2.83088;3.08611
461;462;0.369021;15.3085;15.6775
462;463;0.273916;4.86438;5.13829
463;464;0.244962;2.19308;2.43805
464;465;0.143342;3.46433;3.60767
465;466;0.243111;2.97588;3.219
466;467;0.281225;2.74718;3.0284
467;468;0.134535;3.31322;3.44775
468;469;0.380831;3.7902;4.17104
469;470;0.271123;2.93956;3.21068
470;471;0.130557;2.95681;3.08736
471;472;0.261304;2.49148;2.75278
472;473;6.78265;5.16228;11.9449
473;474;0.136659;2.75077;2.88743
474;475;1.90531;2.63004;4.53536
475;476;0.266038;1.77763;2.04367
476;477;0.285982;2.20668;2.49267
477;478;0.371201;2.9492;3.3204
478;479;0.470842;2.75368;3.22453
479;480;0.280499;12.992;13.2725
480;481;0.306103;2.60969;2.91579
481;482;0.162263;3.53287;3.69513
482;483;0.68447;4.59617;5.28064
483;484;0.341873;2.62493;2.9668
484;485;0.273152;2.68052;2.95367
485;486;1.57634;3.31297;4.88931
486;487;1.52621;3.67006;5.19626
487;488;0.25438;4.05614;4.31052
488;489;0.276293;3.35345;3.62975
489;490;0.362836;2.80522;3.16805
490;491;0.34402;5.84817;6.19219
491;492;0.225124;4.28813;4.51326
492;493;0.293009;2.36441;2.65742
493;494;0.394661;5.63754;6.0322
494;495;0.134392;2.41955;2.55395
495;496;0.297419;3.17382;3.47124
496;497;0.156922;2.27012;2.42704
497;498;0.286465;2.67149;2.95795
498;499;0.405099;4.1703;4.5754
499;500;0.192736;2.59976;2.79249
500;501;0.323049;3.77087;4.09391
501;502;0.145287;3.46703;3.61232
502;503;0.198907;2.93993;3.13884
503;504;0.599462;4.72907;5.32853
504;505;0.615844;2.7486;3.36444
505;506;0.293722;2.85865;3.15237
506;507;0.361418;2.65162;3.01303
507;508;1.75931;3.90888;5.66819
508;509;0.469592;5.28322;5.75281
509;510;0.127694;2.80609;2.93379
510;511;0.377509;3.01546;3.39297
511;512;0.272459;3.02918;3.30164
512;513;0.161278;3.98504;4.14632
513;514;0.300147;3.35846;3.65861
514;515;1.33201;3.04559;4.3776
515;516;0.326803;3.17906;3.50586
516;517;0.147465;3.57372;3.72119
517;518;0.230251;3.5336;3.76385
518;519;0.288929;3.93273;4.22166
519;520;0.375786;4.27304;4.64882
520;521;0.21674;2.95151;3.16825
521;522;0.354408;2.67118;3.02559
522;523;0.157548;2.12766;2.28521
523;524;0.141883;2.7427;2.88458
524;525;0.391309;3.39242;3.78373
525;526;0.402793;2.94345;3.34624
526;527;0.26478;2.78185;3.04663
527;528;0.469901;3.49918;3.96908
528;529;0.276869;3.55553;3.8324
529;530;0.26909;2.20254;2.47163
530;531;0.261883;2.46121;2.72309
531;532;0.773888;9.65661;10.4305
532;533;0.843827;2.08774;2.93156
533;534;0.284925;3.16274;3.44767
534;535;0.270012;2.852;3.12201
535;536;0.316225;3.11032;3.42655
536;537;0.278933;3.03118;3.31011
537;538;0.525172;2.54475;3.06993
538;539;0.368973;3.48541;3.85438
539;540;0.299954;2.59244;2.89239
540;541;0.322942;2.03368;2.35662
541;542;0.410624;2.5839;2.99453
542;543;0.623645;3.57291;4.19655
543;544;0.285579;2.732;3.01758
544;545;0.329212;3.34751;3.67672
545;546;0.589023;3.16585;3.75487
546;547;1.64012;3.48105;5.12117
547;548;0.290305;3.44801;3.73832
548;549;0.46227;5.77879;6.24106
549;550;0.529647;3.77213;4.30178
550;551;0.699258;5.10946;5.80872
551;552;0.450046;2.95193;3.40197
552;553;0.20979;3.95417;4.16396
553;554;0.410776;2.8536;3.26437
554;555;0.314129;3.35151;3.66564
555;556;0.237404;3.16346;3.40087
556;557;0.161703;3.26065;3.42236
557;558;0.291741;4.70789;4.99963
558;559;0.302701;3.30638;3.60908
559;560;0.282047;2.83377;3.11581
560;561;0.301084;3.15572;3.45681
561;562;0.288648;4.10906;4.39771
562;563;0.673496;4.66498;5.33847
563;564;0.750976;3.26462;4.0156
564;565;0.380946;3.2061;3.58704
