Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
166;167;0.558366;4.68645;5.24481
167;168;0.606708;3.49321;4.09992
168;169;0.497897;4.2358;4.73369
169;170;0.503546;3.21992;3.72346
170;171;0.511713;5.30756;5.81927
171;172;0.491743;4.31879;4.81053
172;173;0.531914;4.2218;4.75371
173;174;0.48913;4.1108;4.59993
174;175;0.481292;4.01707;4.49836
175;176;0.709882;3.34171;4.05159
176;177;0.752886;5.95539;6.70828
177;178;0.647013;5.76964;6.41666
178;179;0.54376;7.28386;7.82762
179;180;0.543659;5.23156;5.77522
180;181;0.475627;7.05317;7.5288
181;182;0.484929;4.30451;4.78944
182;183;0.5741;4.23378;4.80788
183;184;0.508823;4.63057;5.1394
184;185;0.480962;6.03787;6.51883
185;186;0.522493;4.40053;4.92302
186;187;0.493814;2.18896;2.68278
187;188;0.595538;3.80454;4.40008
188;189;0.861001;5.2899;6.1509
189;190;0.539755;2.81117;3.35092
190;191;0.655447;5.5171;6.17255
191;192;0.952761;2.82452;3.77728
192;193;0.638045;5.11574;5.75378
193;194;1.03473;10.0038;11.0385
194;195;0.474457;1.93577;2.41023
195;196;0.858762;14.3968;15.2556
196;197;0.479091;5.83803;6.31713
197;198;0.444506;4.44852;4.89302
198;199;0.451856;5.33154;5.78339
199;200;0.462143;2.29463;2.75678
200;201;0.456142;2.67539;3.13153
201;202;0.452215;3.29258;3.74479
202;203;0.603822;5.76884;6.37267
203;204;0.613247;2.50595;3.1192
204;205;0.597067;2.68777;3.28484
205;206;0.435258;3.98213;4.41739
206;207;1.112;7.96185;9.07385
207;208;0.446655;3.01614;3.46279
208;209;0.54134;3.49866;4.04
209;210;0.501515;4.8821;5.38362
210;211;0.894408;5.10847;6.00288
211;212;0.858711;3.54042;4.39913
212;213;0.523104;3.76422;4.28732
213;214;0.571059;3.66708;4.23814
214;215;0.558704;2.71217;3.27088
215;216;0.635651;8.61616;9.25181
216;217;0.825254;6.88183;7.70709
217;218;0.994106;3.81743;4.81154
218;219;0.843299;6.5826;7.4259
219;220;0.82043;6.42244;7.24287
220;221;0.559699;6.29509;6.85479
221;222;1.0398;5.95111;6.99091
222;223;0.431491;3.89284;4.32433
223;224;0.818852;5.64065;6.4595
224;225;0.416323;2.74516;3.16149
225;226;0.425969;4.08939;4.51536
226;227;0.966215;9.01889;9.9851
227;228;0.961828;5.19432;6.15615
228;229;0.444461;5.8223;6.26676
229;230;0.433525;5.62439;6.05792
230;231;0.454553;4.26814;4.7227
231;232;0.439157;3.33689;3.77604
232;233;0.450903;5.63326;6.08416
233;234;0.409868;5.6259;6.03577
234;235;0.412367;4.9618;5.37417
235;236;1.06596;5.41661;6.48256
236;237;0.928714;4.23804;5.16675
237;238;0.520083;5.21403;5.73411
238;239;0.659304;4.07729;4.7366
239;240;0.449144;5.12426;5.57341
240;241;1.22952;5.58073;6.81025
241;242;0.580233;5.94521;6.52544
242;243;0.566825;4.89469;5.46152
243;244;0.395478;3.19832;3.5938
244;245;0.406299;2.85118;3.25748
245;246;0.443933;2.37683;2.82076
246;247;0.441333;2.0412;2.48253
247;248;0.570733;2.09607;2.6668
248;249;0.429388;2.21953;2.64892
249;250;0.947109;3.06261;4.00972
250;251;1.03384;2.88746;3.9213
251;252;1.07858;5.30555;6.38413
252;253;0.490229;5.40139;5.89162
253;254;1.14209;7.51865;8.66075
254;255;0.871999;5.78269;6.65469
255;256;0.754861;5.50481;6.25967
256;257;0.377638;3.97771;4.35535
257;258;0.753848;5.32137;6.07522
258;259;0.390979;6.78446;7.17544
259;260;0.380428;6.04979;6.43022
260;261;0.385669;2.17324;2.5589
261;262;1.98407;3.29783;5.2819
262;263;0.336555;4.91065;5.2472
263;264;0.336517;2.7961;3.13262
264;265;0.352105;7.91869;8.27079
265;266;0.356523;6.39103;6.74755
266;267;0.311473;6.20642;6.51789
267;268;0.826833;7.90817;8.73501
268;269;0.726799;4.05432;4.78112
269;270;0.275834;6.3131;6.58893
270;271;0.40762;4.78918;5.1968
271;272;0.318875;4.0083;4.32718
272;273;0.457776;4.08693;4.54471
273;274;0.177874;3.24123;3.41911
274;275;0.369836;5.70073;6.07057
275;276;0.136002;3.24476;3.38076
276;277;0.267279;8.96771;9.23499
277;278;0.106196;5.3464;5.45259
278;279;0.178706;8.74612;8.92482
279;280;0.260773;6.85361;7.11438
280;281;0.111838;11.0512;11.1631
281;282;0.170124;9.1551;9.32522
282;283;0.209436;4.48911;4.69854
283;284;0.180974;6.10931;6.29029
284;285;0.045163;3.92165;3.96681
285;286;0.042805;2.93047;2.97327
286;287;0.04709;2.76668;2.81377
287;288;0.042144;2.57836;2.6205
288;289;0.042124;4.87328;4.91541
289;290;0.049366;4.91109;4.96046
290;291;0.033799;2.28413;2.31793
291;292;0.044077;3.51069;3.55477
292;293;0.034559;3.18229;3.21685
293;294;0.036115;2.51891;2.55502
294;295;0.050621;2.00724;2.05786
295;296;0.103828;5.55664;5.66047
296;297;0.059313;3.68789;3.7472
297;298;0.028769;2.51731;2.54608
298;299;0.029759;3.77488;3.80464
299;300;0.075074;4.37274;4.44781
300;301;0.036293;3.14115;3.17744
301;302;0.030248;3.33829;3.36854
