Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
72;73;0.601534;5.14658;5.74812
73;74;0.582861;2.3144;2.89726
74;75;0.909052;3.40111;4.31016
75;76;0.899473;2.7654;3.66487
76;77;0.646164;2.13918;2.78534
77;78;0.615074;2.10745;2.72252
78;79;0.902523;4.37448;5.27701
79;80;0.760738;2.52761;3.28835
80;81;0.785727;3.38884;4.17457
81;82;0.647734;2.52776;3.17549
82;83;0.584492;1.74103;2.32552
83;84;1.3093;3.76604;5.07533
84;85;1.47719;5.09098;6.56817
85;86;0.739003;2.7322;3.47121
86;87;3.48905;2.18607;5.67512
87;88;0.576359;1.66949;2.24585
88;89;0.923223;3.40183;4.32506
89;90;0.591829;2.86642;3.45825
90;91;0.663688;5.28118;5.94487
91;92;0.652345;1.8632;2.51554
92;93;0.631604;2.58525;3.21686
93;94;1.00644;8.3742;9.38064
94;95;0.833867;4.61778;5.45164
95;96;1.07994;3.95087;5.03081
96;97;0.741285;1.73636;2.47765
97;98;1.65056;5.16438;6.81495
98;99;1.32012;9.39745;10.7176
99;100;3.20098;4.53269;7.73367
100;101;0.794897;1.69036;2.48525
101;102;0.624446;3.96729;4.59174
102;103;0.53038;2.26338;2.79377
103;104;0.666835;3.65027;4.3171
104;105;0.606452;2.91758;3.52404
105;106;0.536994;2.11331;2.6503
106;107;0.9963;5.74799;6.74429
107;108;0.674697;7.24283;7.91753
108;109;0.592094;8.27687;8.86896
109;110;0.737388;4.43232;5.16971
110;111;0.542509;9.7209;10.2634
111;112;0.645247;2.12181;2.76706
112;113;0.572184;2.54928;3.12146
113;114;1.14648;5.8804;7.02689
114;115;0.658483;2.67872;3.3372
115;116;1.70506;5.90341;7.60846
116;117;0.702951;4.98854;5.69149
117;118;2.20867;3.12602;5.33469
118;119;1.20591;4.80316;6.00907
119;120;0.639785;2.57879;3.21858
120;121;1.38271;3.99853;5.38124
121;122;0.658141;4.4135;5.07165
122;123;0.576836;3.61683;4.19367
123;124;0.887001;2.62664;3.51364
124;125;0.93683;1.62935;2.56618
125;126;0.945422;3.54616;4.49159
126;127;0.584933;3.45712;4.04205
127;128;0.642956;3.2227;3.86566
128;129;0.977985;3.3405;4.31849
129;130;0.74897;3.19879;3.94776
130;131;0.914113;8.75288;9.667
131;132;0.645546;2.35879;3.00433
132;133;0.817102;2.80908;3.62618
133;134;0.613999;2.0056;2.6196
134;135;0.870458;2.99516;3.86561
135;136;0.795218;1.97216;2.76738
136;137;1.16936;2.27228;3.44164
137;138;0.792444;4.11174;4.90418
138;139;1.25336;4.55088;5.80424
139;140;2.30592;2.17813;4.48405
140;141;0.657098;2.87244;3.52954
141;142;0.750677;3.09019;3.84087
142;143;0.740111;4.34634;5.08645
143;144;1.06873;1.82665;2.89538
144;145;0.596706;2.87284;3.46955
145;146;2.19662;2.78432;4.98094
146;147;0.608382;1.72983;2.33821
147;148;0.861854;3.41303;4.27488
148;149;0.652549;2.38384;3.03639
149;150;0.673246;2.6246;3.29784
150;151;0.635614;3.59122;4.22684
151;152;0.973595;3.48949;4.46309
152;153;0.905017;4.33792;5.24293
153;154;0.717175;3.75686;4.47403
154;155;0.920375;6.43721;7.35758
155;156;0.767489;5.7043;6.47179
156;157;0.67863;6.51246;7.19109
157;158;0.778505;2.99505;3.77355
158;159;1.02053;2.35066;3.3712
159;160;0.779588;2.28105;3.06063
160;161;0.586048;2.46933;3.05538
161;162;0.598934;2.31137;2.9103
162;163;2.29515;4.23751;6.53266
163;164;0.858111;4.20956;5.06767
164;165;0.941156;5.32292;6.26408
165;166;0.646862;3.36918;4.01604
166;167;0.644445;2.39353;3.03797
167;168;0.98532;2.75309;3.73841
168;169;1.72479;2.91361;4.6384
169;170;0.9126;1.84993;2.76253
170;171;0.79999;5.12193;5.92192
171;172;0.713643;2.79373;3.50737
172;173;0.886408;3.7525;4.63891
173;174;0.571769;2.53492;3.10669
174;175;0.802781;2.53231;3.33509
175;176;0.648692;2.73352;3.38221
176;177;0.643323;2.72989;3.37322
177;178;2.36376;2.43845;4.80221
178;179;2.03885;1.5971;3.63595
179;180;0.654098;2.07308;2.72717
180;181;0.840612;5.02207;5.86268
181;182;0.745796;2.9862;3.73199
182;183;0.833418;1.56044;2.39386
183;184;0.840293;3.86173;4.70202
184;185;0.647113;3.38633;4.03345
185;186;0.958044;2.7872;3.74524
186;187;1.0896;3.34302;4.43262
187;188;0.59429;1.833;2.42729
188;189;0.601005;1.62848;2.22949
189;190;0.625007;1.83935;2.46436
190;191;1.05661;4.35463;5.41124
191;192;0.675764;2.49238;3.16814
192;193;0.635996;1.70878;2.34478
193;194;0.695167;1.94098;2.63614
194;195;0.565899;2.91765;3.48355
195;196;0.718614;1.619;2.33761
196;197;0.586389;1.86608;2.45247
197;198;2.75667;3.95846;6.71514
198;199;1.04848;2.45523;3.50371
199;200;2.15963;2.98579;5.14542
200;201;1.6506;4.20078;5.85139
201;202;0.785695;2.03826;2.82396
202;203;1.78078;2.91233;4.69311
203;204;0.85465;3.00602;3.86067
204;205;0.842517;2.43928;3.28179
205;206;0.670402;2.52672;3.19712
206;207;1.88568;6.19197;8.07766
207;208;0.840321;4.92112;5.76144
208;209;0.928262;2.95603;3.88429
209;210;1.10613;1.86031;2.96643
210;211;0.753575;1.67706;2.43063
211;212;0.867172;3.71254;4.57971
212;213;0.605038;2.57271;3.17775
213;214;1.97498;2.6277;4.60268
214;215;0.804324;2.56002;3.36435
215;216;0.938761;2.47528;3.41404
216;217;1.31896;1.73342;3.05238
217;218;0.735197;3.64173;4.37693
218;219;0.750284;6.00138;6.75166
219;220;1.59718;3.75741;5.35459
220;221;0.663484;2.84327;3.50676
221;222;0.716896;2.57485;3.29175
222;223;2.20441;2.84407;5.04848
223;224;2.25005;1.97926;4.22931
224;225;2.14034;3.45202;5.59235
225;226;0.981869;2.83023;3.8121
226;227;0.840627;3.7837;4.62433
227;228;0.765165;2.65272;3.41789
228;229;0.715905;2.74632;3.46223
229;230;0.89063;3.65279;4.54342
230;231;0.590949;2.00581;2.59676
231;232;0.786027;2.0989;2.88492
232;233;0.755713;2.32217;3.07788
233;234;0.956518;1.738;2.69452
234;235;0.808154;1.86132;2.66948
235;236;0.602992;2.15148;2.75447
236;237;0.893472;1.69726;2.59073
237;238;0.868123;1.91549;2.78361
238;239;3.43681;4.22171;7.65852
239;240;1.16553;5.31276;6.47829
240;241;0.856832;3.03145;3.88828
241;242;0.825443;3.56177;4.38721
242;243;0.623618;2.19183;2.81545
243;244;0.635133;2.37857;3.0137
244;245;0.696793;1.8935;2.59029
245;246;1.12611;2.89533;4.02144
246;247;0.837277;4.04051;4.87779
247;248;2.54024;2.70021;5.24046
248;249;0.962934;5.05128;6.01422
249;250;0.869426;4.51715;5.38658
250;251;0.598877;3.34354;3.94242
251;252;1.7293;2.61642;4.34572
252;253;3.59834;2.42995;6.02829
253;254;0.726607;2.66829;3.3949
254;255;0.696217;2.14412;2.84034
255;256;1.90914;3.3521;5.26124
256;257;0.868967;3.98286;4.85182
257;258;0.713104;3.99029;4.70339
258;259;0.842056;4.97313;5.81519
259;260;1.49393;4.95127;6.4452
260;261;0.703528;3.03429;3.73782
261;262;0.994264;5.85676;6.85103
262;263;0.705473;5.2668;5.97228
263;264;0.614654;1.78882;2.40348
264;265;0.541951;1.87295;2.4149
265;266;0.898141;4.15902;5.05716
266;267;2.3475;3.3018;5.6493
267;268;0.646033;1.94028;2.58631
268;269;0.657478;2.38517;3.04265
269;270;0.629399;4.51112;5.14052
270;271;2.5764;1.92752;4.50393
271;272;1.53573;1.68778;3.22351
272;273;0.378064;2.22467;2.60273
273;274;0.366176;2.48746;2.85364
274;275;0.392217;2.68773;3.07995
275;276;0.742895;4.98235;5.72525
276;277;0.286176;2.77028;3.05645
277;278;0.246657;2.09136;2.33802
278;279;0.426752;2.50805;2.9348
279;280;0.208659;2.07065;2.27931
280;281;1.18311;2.44472;3.62783
281;282;0.213394;2.43189;2.64528
282;283;0.388525;3.08359;3.47212
283;284;0.55575;4.33593;4.89168
284;285;0.229166;2.94807;3.17724
285;286;0.758491;3.63723;4.39572
286;287;0.3241;4.17572;4.49981
287;288;0.16369;2.74704;2.91073
288;289;0.448256;4.70226;5.15052
289;290;0.217615;1.8015;2.01911
290;291;0.263558;1.64257;1.90613
291;292;0.354823;1.81262;2.16744
292;293;0.159459;1.63447;1.79393
293;294;0.327143;2.53796;2.8651
294;295;0.23737;2.26917;2.50654
295;296;0.429206;3.12923;3.55844
296;297;1.94005;2.29821;4.23826
297;298;0.239178;1.8468;2.08598
298;299;0.233579;1.8182;2.05178
299;300;0.23995;2.19999;2.43994
300;301;0.194032;2.62275;2.81678
301;302;1.48005;4.00142;5.48147
302;303;0.19803;3.82842;4.02645
303;304;0.531829;6.58166;7.11349
304;305;0.170834;3.64738;3.81822
305;306;0.171222;2.10076;2.27198
306;307;0.500894;1.85141;2.3523
307;308;0.170293;2.31758;2.48788
308;309;0.197539;3.85401;4.05155
309;310;0.25063;3.53162;3.78225
310;311;0.162373;2.56715;2.72952
311;312;0.11816;5.41223;5.53039
312;313;0.147779;1.74846;1.89624
313;314;0.317008;1.40733;1.72434
314;315;0.446166;3.05498;3.50114
315;316;0.232724;3.80647;4.03919
316;317;0.251033;2.77941;3.03044
317;318;0.361195;3.46548;3.82667
318;319;0.21705;4.3458;4.56285
319;320;0.170997;2.11389;2.28489
320;321;0.15777;1.50335;1.66112
321;322;0.218572;3.222;3.44057
322;323;0.170728;2.06423;2.23495
323;324;0.15996;1.98473;2.14469
324;325;0.272297;2.82391;3.09621
325;326;0.123667;1.68371;1.80738
326;327;0.157762;1.40817;1.56593
327;328;0.314503;3.23323;3.54773
328;329;0.154733;1.46969;1.62442
329;330;0.219128;1.58091;1.80004
330;331;0.153866;2.39999;2.55386
331;332;0.213694;1.53112;1.74481
332;333;0.125152;1.90024;2.02539
333;334;0.30997;3.33436;3.64433
334;335;0.153364;3.36106;3.51443
335;336;0.329751;1.96878;2.29853
336;337;0.465283;1.73914;2.20442
337;338;0.48269;2.47569;2.95838
338;339;0.207866;2.03804;2.24591
339;340;0.410166;4.09812;4.50828
340;341;0.402704;2.2257;2.6284
341;342;0.190336;4.34152;4.53186
342;343;0.617346;3.39875;4.0161
343;344;1.4726;2.5539;4.0265
344;345;0.209288;3.5355;3.74479
345;346;0.264408;3.10754;3.37195
346;347;0.623114;2.56731;3.19043
347;348;1.31476;3.78275;5.09751
348;349;0.254341;3.25624;3.51058
349;350;0.426557;4.39061;4.81716
350;351;0.542169;4.90588;5.44805
351;352;0.285999;3.34166;3.62766
352;353;0.274098;1.71678;1.99088
353;354;0.168254;2.02558;2.19383
354;355;0.238327;5.08181;5.32014
355;356;2.76003;4.29258;7.0526
356;357;0.944537;4.58579;5.53032
357;358;0.207937;3.04076;3.24869
358;359;0.228097;1.52326;1.75136
359;360;0.418167;2.56376;2.98193
360;361;0.22514;1.87747;2.10261
361;362;0.154055;2.54085;2.6949
362;363;0.308989;1.91624;2.22523
363;364;0.15133;2.57526;2.72659
364;365;0.204764;1.47233;1.67709
365;366;0.153295;1.9797;2.133
366;367;0.199285;1.58149;1.78077
367;368;0.287701;2.14928;2.43698
368;369;0.1457;1.74456;1.89026
369;370;0.201419;1.80201;2.00343
370;371;0.321704;2.19384;2.51555
371;372;0.221702;3.18709;3.40879
372;373;0.145535;1.62515;1.77069
373;374;0.17926;1.61277;1.79203
374;375;0.153976;1.76934;1.92331
375;376;0.275111;1.41895;1.69406
376;377;0.413582;2.93071;3.34429
377;378;1.43435;2.69481;4.12915
378;379;0.151806;2.55475;2.70656
379;380;0.179727;1.663;1.84272
380;381;0.517024;3.56591;4.08294
381;382;0.161261;1.70747;1.86873
382;383;0.409452;3.81452;4.22397
383;384;0.192014;2.64226;2.83427
384;385;0.22232;2.75392;2.97624
385;386;0.169903;1.75613;1.92603
386;387;0.175488;2.1841;2.35959
387;388;0.177246;1.82486;2.0021
388;389;0.582483;5.33202;5.91451
389;390;0.754467;5.32428;6.07875
390;391;1.24269;3.8828;5.12549
391;392;0.14081;2.50712;2.64793
392;393;0.145759;1.68148;1.82724
393;394;0.203089;2.35359;2.55668
394;395;0.158752;2.61324;2.77199
395;396;0.264075;2.79926;3.06333
396;397;0.232571;4.09184;4.32441
397;398;0.323283;3.50623;3.82951
398;399;0.146123;2.14583;2.29195
399;400;0.133444;1.61467;1.74811
400;401;0.196687;2.34657;2.54325
401;402;0.883422;5.67354;6.55696
402;403;0.159865;3.05067;3.21054
403;404;0.501901;2.41741;2.91932
404;405;0.440841;4.1309;4.57174
405;406;0.758218;9.38691;10.1451
406;407;0.441279;2.16112;2.6024
407;408;2.05504;4.03296;6.088
408;409;0.204661;2.21347;2.41813
409;410;0.167383;2.26606;2.43344
410;411;0.243214;4.55998;4.80319
411;412;0.161963;3.2161;3.37806
412;413;0.342595;5.32063;5.66322
413;414;0.27719;4.12399;4.40118
414;415;0.118033;4.66918;4.78721
415;416;0.253046;2.62215;2.8752
416;417;0.317811;2.47573;2.79354
417;418;0.446228;8.88224;9.32847
418;419;0.412864;9.10202;9.51489
419;420;0.467586;3.72045;4.18804
420;421;2.3095;4.88261;7.19211
421;422;0.295525;4.0542;4.34972
422;423;0.260234;5.34049;5.60073
423;424;0.340069;6.34789;6.68796
424;425;0.330755;8.00728;8.33804
425;426;0.24786;3.49368;3.74154
426;427;0.161328;4.41085;4.57218
427;428;0.487565;4.49032;4.97789
428;429;0.285178;5.1135;5.39867
429;430;1.00141;5.48231;6.48372
430;431;1.11498;2.92239;4.03737
431;432;0.214903;3.66521;3.88011
432;433;0.252707;2.81808;3.07079
433;434;0.309962;3.49399;3.80396
434;435;0.404054;3.29354;3.69759
435;436;0.791656;5.65075;6.44241
436;437;0.529532;4.97555;5.50508
437;438;0.40467;3.23272;3.63739
438;439;0.330012;4.56456;4.89457
439;440;0.773622;3.71492;4.48854
440;441;0.767432;5.42529;6.19272
441;442;0.273854;1.9333;2.20715
442;443;0.241593;5.98931;6.2309
443;444;0.312046;5.31906;5.63111
444;445;0.34744;5.27376;5.6212
445;446;0.411981;5.73635;6.14833
446;447;0.270438;9.75935;10.0298
447;448;0.12884;2.52875;2.65759
448;449;0.191412;2.16891;2.36032
449;450;0.492453;8.7891;9.28155
450;451;0.528297;3.09675;3.62505
451;452;0.213379;3.81615;4.02953
452;453;0.150259;3.17129;3.32155
453;454;0.187057;4.05903;4.24609
454;455;0.164604;3.30588;3.47048
455;456;0.453426;1.96086;2.41429
456;457;0.443048;3.43181;3.87486
457;458;0.385017;5.37165;5.75666
458;459;0.254205;3.98993;4.24413
459;460;0.193983;6.89476;7.08875
460;461;0.625079;3.45956;4.08464
461;462;0.36819;4.8078;5.17599
462;463;0.172155;4.92583;5.09799
463;464;0.154442;2.60957;2.76401
464;465;0.174987;4.96182;5.1368
465;466;0.157357;3.24365;3.40101
466;467;0.163737;2.41956;2.58329
467;468;0.163252;3.4065;3.56975
468;469;0.238056;2.71238;2.95043
469;470;0.162269;3.53293;3.6952
470;471;0.182682;4.84728;5.02996
471;472;0.978663;4.62278;5.60144
472;473;0.518817;6.60258;7.1214
473;474;0.30916;6.82196;7.13112
474;475;0.441624;5.41418;5.8558
475;476;0.884216;3.96166;4.84587
476;477;0.304817;4.18124;4.48606
477;478;0.593503;3.62984;4.22335
478;479;0.179086;4.27595;4.45504
479;480;0.430496;2.61798;3.04848
480;481;0.174038;4.26534;4.43938
481;482;0.336389;1.83108;2.16746
482;483;2.22551;2.77579;5.0013
483;484;1.86442;9.10039;10.9648
484;485;0.137174;5.95387;6.09105
485;486;0.415162;3.01681;3.43197
486;487;2.74499;4.95507;7.70006
487;488;0.220644;2.75225;2.9729
488;489;0.16133;2.90347;3.0648
489;490;0.456201;4.50971;4.96591
490;491;0.289143;2.62698;2.91612
491;492;0.147261;1.74907;1.89634
492;493;0.161562;3.22069;3.38225
493;494;0.154956;1.73991;1.89487
494;495;0.668846;4.24661;4.91546
495;496;0.559369;4.53801;5.09738
496;497;0.262862;2.38953;2.65239
497;498;1.99246;5.42093;7.41339
498;499;0.299306;2.34353;2.64284
499;500;0.309427;2.83577;3.1452
500;501;0.17951;1.90864;2.08815
501;502;0.478645;3.86136;4.34
502;503;0.438343;3.64842;4.08676
503;504;0.140087;2.75467;2.89476
504;505;0.146603;3.33518;3.48178
505;506;0.206719;2.43407;2.64079
506;507;0.222622;3.77696;3.99958
507;508;0.477172;5.88426;6.36144
508;509;0.173856;3.01849;3.19234
509;510;0.263053;2.09354;2.35659
510;511;0.158587;6.44617;6.60475
511;512;0.534518;4.84551;5.38003
512;513;0.363664;4.13096;4.49463
513;514;0.195212;4.89065;5.08586
514;515;0.168351;1.85384;2.02219
515;516;0.355412;4.57049;4.9259
516;517;0.289101;5.76607;6.05518
517;518;0.192817;3.08841;3.28123
518;519;0.388255;6.5966;6.98485
519;520;1.22725;4.35115;5.57839
520;521;0.511481;4.2831;4.79458
521;522;0.286426;1.92851;2.21493
522;523;0.151612;4.99413;5.14574
523;524;0.163815;4.32256;4.48638
524;525;0.275253;4.28532;4.56057
525;526;0.449721;5.77104;6.22076
526;527;0.147943;1.71014;1.85808
527;528;0.245573;1.92026;2.16584
528;529;0.330772;2.78732;3.11809
529;530;0.411056;6.90827;7.31933
530;531;0.132446;3.97721;4.10965
531;532;0.2675;2.34043;2.60793
532;533;0.193388;1.70509;1.89847
533;534;0.227198;3.19421;3.42141
534;535;0.147484;2.06176;2.20924
535;536;0.16268;3.02427;3.18695
536;537;0.261969;3.13246;3.39443
537;538;0.138807;2.26518;2.40399
538;539;0.326129;3.2253;3.55143
539;540;0.144276;2.6314;2.77568
540;541;0.317676;4.76381;5.08148
541;542;0.442619;3.34658;3.7892
542;543;0.656037;6.88135;7.53739
543;544;1.21924;3.7737;4.99294
544;545;0.238084;2.81952;3.0576
545;546;0.180615;7.66902;7.84964
546;547;0.234443;2.99041;3.22486
547;548;0.523236;5.64773;6.17097
548;549;0.154731;3.22478;3.37951
549;550;0.425109;6.66461;7.08972
550;551;0.332178;4.81826;5.15044
551;552;0.607022;5.48855;6.09557
552;553;0.169864;2.66028;2.83014
553;554;0.57699;4.15012;4.72711
554;555;0.27286;5.70585;5.97871
555;556;0.651968;5.33067;5.98264
556;557;0.291084;3.50058;3.79167
557;558;0.160792;5.35298;5.51377
558;559;0.43268;8.85899;9.29167
559;560;0.253568;3.45201;3.70558
560;561;0.203283;3.8938;4.09709
561;562;0.473232;4.73623;5.20946
562;563;0.183226;2.0773;2.26053
563;564;0.331253;4.71236;5.04362
564;565;0.263486;5.8822;6.14569
