Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
146;147;0.844735;4.13729;4.98202
147;148;0.513218;2.12778;2.641
148;149;0.45148;2.84371;3.29519
149;150;0.465106;3.24801;3.71312
150;151;0.477559;2.69842;3.17598
151;152;0.497755;2.37659;2.87434
152;153;0.520752;2.21128;2.73203
153;154;0.487659;2.1175;2.60516
154;155;0.466366;4.70997;5.17634
155;156;0.462127;2.23969;2.70182
156;157;0.498237;2.40425;2.90248
157;158;0.459224;2.17738;2.63661
158;159;0.478633;2.07224;2.55087
159;160;0.687393;6.62669;7.31408
160;161;0.608922;4.89811;5.50703
161;162;0.459352;2.11268;2.57204
162;163;0.472456;4.55444;5.02689
163;164;0.481016;2.78898;3.27
164;165;0.439987;2.62218;3.06216
165;166;0.474143;2.75317;3.22731
166;167;0.457204;4.07293;4.53013
167;168;0.534579;2.48819;3.02277
168;169;0.470458;4.45371;4.92416
169;170;0.732814;3.777;4.50981
170;171;0.474348;2.377;2.85134
171;172;0.444771;3.49037;3.93514
172;173;0.495389;2.02869;2.52408
173;174;0.446265;3.26132;3.70759
174;175;0.465775;2.05227;2.51804
175;176;1.38623;6.1217;7.50793
176;177;0.466418;3.0025;3.46892
177;178;1.84213;2.85004;4.69217
178;179;0.503142;1.67341;2.17655
179;180;0.52521;3.61667;4.14188
180;181;0.455197;2.98233;3.43753
181;182;0.483433;4.61281;5.09624
182;183;0.496288;2.69513;3.19142
183;184;0.786417;3.2504;4.03682
184;185;0.601758;3.81907;4.42083
185;186;0.980735;5.19698;6.17771
186;187;0.747959;2.03187;2.77983
187;188;0.518927;1.92122;2.44014
188;189;0.531067;3.29702;3.82809
189;190;0.546263;3.12806;3.67433
190;191;0.487988;3.73846;4.22645
191;192;1.04117;2.15007;3.19124
192;193;0.505922;2.34238;2.8483
193;194;0.507039;2.39926;2.9063
194;195;0.48546;2.31342;2.79888
195;196;0.472893;3.33285;3.80575
196;197;0.587252;4.09528;4.68253
197;198;0.505896;2.74003;3.24592
198;199;0.572945;1.94285;2.5158
199;200;0.784979;2.96904;3.75402
200;201;0.513458;2.95498;3.46843
201;202;2.27929;3.73965;6.01894
202;203;0.478585;3.68481;4.1634
203;204;0.486697;1.96914;2.45583
204;205;0.522089;3.27594;3.79802
205;206;0.668373;4.55584;5.22422
206;207;0.513705;3.64846;4.16217
207;208;0.485768;4.88081;5.36658
208;209;1.81856;4.212;6.03055
209;210;0.657886;3.37086;4.02875
210;211;0.459104;2.97937;3.43847
211;212;0.502632;2.92375;3.42638
212;213;1.07333;4.32485;5.39818
213;214;0.585909;3.68303;4.26894
214;215;0.849406;3.22981;4.07922
215;216;0.473354;2.89773;3.37108
216;217;0.53179;3.0596;3.59139
217;218;0.685496;3.20451;3.89001
218;219;0.536208;2.9354;3.47161
219;220;2.10001;3.44428;5.54429
220;221;1.04987;5.64286;6.69273
221;222;0.525806;1.68161;2.20742
222;223;0.481664;2.7419;3.22356
223;224;0.612827;3.32062;3.93345
224;225;0.884484;4.59087;5.47535
225;226;2.13444;3.87739;6.01183
226;227;0.662537;3.45242;4.11496
227;228;0.474577;2.14717;2.62175
228;229;0.476804;4.34342;4.82022
229;230;0.467702;3.18192;3.64962
230;231;0.503641;3.7348;4.23844
231;232;0.499283;2.09063;2.58991
232;233;0.505861;4.7536;5.25947
233;234;0.459306;3.51133;3.97064
234;235;0.473949;3.29198;3.76593
235;236;0.496262;2.31409;2.81035
236;237;0.630762;1.86264;2.4934
237;238;0.466936;3.96867;4.4356
238;239;0.427203;2.39101;2.81822
239;240;1.10373;5.66688;6.77061
240;241;0.439332;2.24689;2.68622
241;242;0.434051;2.89928;3.33334
242;243;0.487168;3.71595;4.20312
243;244;0.429386;3.82569;4.25508
244;245;0.493874;3.30681;3.80068
245;246;0.441565;3.71083;4.1524
246;247;0.73298;5.30665;6.03963
247;248;0.463037;3.3245;3.78753
248;249;0.423947;2.58916;3.01311
249;250;0.426344;3.43568;3.86202
250;251;0.616379;3.84818;4.46456
251;252;0.42692;4.09649;4.52341
252;253;0.694966;4.35015;5.04512
253;254;3.39407;3.15436;6.54844
254;255;0.69868;4.21294;4.91162
255;256;1.90867;2.8423;4.75097
256;257;0.615331;2.89824;3.51357
257;258;1.30638;3.08185;4.38823
258;259;0.424187;3.26373;3.68792
259;260;0.397999;3.20706;3.60506
260;261;0.520688;4.4615;4.98219
261;262;0.422719;2.74506;3.16778
262;263;0.375964;4.17301;4.54897
263;264;0.397323;3.14518;3.54251
264;265;0.371371;4.51434;4.88571
265;266;0.390453;4.86631;5.25676
266;267;0.438557;3.89856;4.33711
267;268;0.386194;3.72146;4.10766
268;269;0.354373;2.53439;2.88876
269;270;0.381237;3.89979;4.28102
270;271;0.263476;3.22956;3.49304
271;272;0.380932;3.45794;3.83888
272;273;0.21743;2.52961;2.74704
273;274;0.213426;2.56249;2.77591
274;275;0.195942;3.98021;4.17615
275;276;0.206639;6.37939;6.58602
276;277;0.140423;3.68541;3.82583
277;278;0.231667;5.93825;6.16992
278;279;0.11531;6.83627;6.95158
279;280;0.27444;5.03816;5.3126
280;281;0.175012;5.7437;5.91871
281;282;0.194557;2.57714;2.77169
282;283;0.079656;3.7002;3.77986
283;284;0.593688;7.18267;7.77636
284;285;0.048545;4.81562;4.86416
285;286;0.09022;5.52621;5.61643
286;287;0.03969;2.65929;2.69898
287;288;0.036728;4.23231;4.26904
288;289;0.070691;5.38862;5.45931
289;290;0.16636;5.21156;5.37792
290;291;0.034429;2.04248;2.07691
291;292;0.034653;3.86261;3.89726
292;293;0.032602;4.47161;4.50421
293;294;0.127414;2.82647;2.95389
294;295;0.106719;4.44632;4.55304
295;296;0.041935;3.88962;3.93156
296;297;0.030348;5.26493;5.29528
297;298;0.036266;2.39717;2.43344
298;299;0.028551;2.26717;2.29572
299;300;0.039216;2.30238;2.3416
300;301;0.123686;3.47708;3.60077
301;302;0.033196;2.85886;2.89206
302;303;0.07394;2.83728;2.91122
303;304;0.026321;3.20231;3.22863
304;305;0.044083;4.00889;4.05298
305;306;0.041297;3.46316;3.50446
306;307;0.030309;3.58036;3.61067
307;308;0.029199;2.88171;2.91091
308;309;0.020023;4.44515;4.46517
309;310;0.067903;2.98701;3.05492
310;311;0.02395;3.37208;3.39603
311;312;0.027582;2.95067;2.97826
312;313;0.023592;3.11491;3.1385
313;314;0.029366;4.52404;4.5534
314;315;0.023628;2.57774;2.60136
315;316;0.034918;2.90003;2.93495
316;317;0.024571;2.3003;2.32487
317;318;0.021591;1.74478;1.76637
318;319;0.025296;2.93046;2.95575
319;320;0.025267;3.37987;3.40513
320;321;0.023321;3.45257;3.47589
321;322;0.02124;2.98637;3.00761
322;323;0.019763;2.38952;2.40928
323;324;0.022904;2.17123;2.19414
324;325;0.063111;5.29439;5.3575
325;326;0.023767;5.19566;5.21942
326;327;0.026436;3.52091;3.54735
327;328;0.019856;4.32761;4.34747
328;329;0.019507;3.62027;3.63978
329;330;0.025122;4.22113;4.24625
330;331;0.038808;2.84334;2.88215
331;332;0.018618;3.17234;3.19096
332;333;0.024007;3.59145;3.61546
333;334;0.020738;5.20498;5.22572
334;335;0.027169;3.20468;3.23185
335;336;0.024982;3.30247;3.32745
336;337;0.016994;4.36029;4.37729
337;338;0.021722;3.05377;3.07549
338;339;0.021006;3.74722;3.76823
339;340;0.029757;3.83523;3.86498
340;341;0.019649;2.90609;2.92574
341;342;0.017381;3.89526;3.91264
342;343;0.064797;3.49108;3.55588
343;344;0.021684;3.70073;3.72242
344;345;0.083302;4.45394;4.53724
345;346;0.027168;2.74683;2.774
346;347;0.02394;2.70428;2.72822
347;348;0.079441;2.66241;2.74185
348;349;0.030737;4.26261;4.29334
349;350;0.0384;5.5384;5.5768
350;351;0.042174;5.54;5.58218
351;352;0.035187;6.38888;6.42406
352;353;0.025206;2.73809;2.7633
353;354;0.029749;5.95386;5.98361
354;355;0.072285;3.07128;3.14357
355;356;0.029695;2.71721;2.74691
356;357;0.020456;8.62165;8.64211
357;358;0.02233;3.18093;3.20326
358;359;0.043521;6.25916;6.30268
359;360;0.035463;2.49572;2.53119
360;361;0.032423;4.36538;4.3978
361;362;0.021272;2.52477;2.54605
362;363;0.018939;3.34994;3.36888
363;364;0.017637;3.02507;3.04271
364;365;0.019134;2.05769;2.07683
365;366;0.065692;3.75354;3.81923
366;367;0.092855;3.0676;3.16046
367;368;0.020565;3.26264;3.28321
368;369;0.047418;2.50894;2.55635
369;370;0.02639;2.02899;2.05538
370;371;0.016124;2.39493;2.41106
371;372;0.025009;4.11306;4.13807
372;373;0.022893;2.72911;2.752
373;374;0.023365;3.50739;3.53076
374;375;0.017288;2.93352;2.95081
375;376;0.016126;3.72865;3.74477
376;377;0.040421;3.33952;3.37994
377;378;0.018443;3.19692;3.21536
378;379;0.025751;3.57627;3.60203
379;380;0.026362;3.42129;3.44766
380;381;0.024334;2.97336;2.99769
381;382;0.017988;2.25102;2.26901
382;383;0.01407;2.73953;2.7536
383;384;0.030983;4.48718;4.51816
384;385;0.042427;3.60111;3.64353
385;386;0.024443;2.76119;2.78564
386;387;0.016863;2.82667;2.84353
387;388;0.024221;3.33979;3.36401
388;389;0.02061;2.38021;2.40082
389;390;0.065739;2.76969;2.83543
390;391;0.016425;3.17495;3.19137
391;392;0.058514;2.09375;2.15226
392;393;0.035765;2.61322;2.64899
393;394;0.024033;2.08718;2.11121
394;395;0.025588;3.54261;3.5682
395;396;0.047222;2.08769;2.13491
396;397;0.062649;4.1732;4.23585
397;398;0.027409;2.28247;2.30988
398;399;0.012584;2.58526;2.59785
399;400;0.01564;4.46697;4.48261
400;401;0.016343;2.1864;2.20274
401;402;0.031049;3.65847;3.68952
402;403;0.015642;12.17;12.1857
403;404;0.014261;3.61299;3.62725
404;405;0.01866;3.01048;3.02914
405;406;0.06525;2.39128;2.45653
406;407;0.014251;3.25192;3.26617
407;408;0.016508;2.36061;2.37711
408;409;0.013672;3.13647;3.15015
409;410;0.025748;2.70467;2.73042
410;411;0.014519;2.72192;2.73644
411;412;0.045586;2.35649;2.40208
412;413;0.022661;2.38295;2.40561
413;414;0.019499;3.67997;3.69947
414;415;0.015036;2.80602;2.82106
415;416;0.024739;4.01017;4.03491
416;417;0.029749;3.34764;3.37739
417;418;0.037958;2.88393;2.92189
418;419;0.018415;2.7903;2.80872
419;420;0.029797;2.4776;2.5074
420;421;0.015671;2.48775;2.50342
421;422;0.01393;2.77892;2.79285
422;423;0.016938;1.98633;2.00327
423;424;0.016123;2.79161;2.80774
424;425;0.045587;6.38526;6.43085
425;426;0.025828;4.00394;4.02976
426;427;0.021122;2.13003;2.15115
427;428;0.022629;2.43896;2.46159
428;429;0.018243;2.25438;2.27262
429;430;0.063537;4.2846;4.34814
430;431;0.016205;6.38256;6.39876
431;432;0.029258;2.37313;2.40238
432;433;0.032679;2.72013;2.75281
433;434;0.085818;5.47694;5.56276
434;435;0.015898;4.7794;4.7953
435;436;0.089573;4.86208;4.95165
436;437;0.015681;6.02579;6.04147
437;438;0.024781;3.83894;3.86372
438;439;0.043661;5.03153;5.07519
439;440;0.032161;5.22258;5.25474
440;441;0.033911;4.38868;4.42259
441;442;0.022829;5.96241;5.98524
442;443;0.016672;3.78129;3.79796
443;444;0.043154;4.28318;4.32634
444;445;0.048966;5.76147;5.81044
445;446;0.018026;3.7452;3.76322
446;447;0.015006;4.32044;4.33544
447;448;0.018132;4.25175;4.26988
448;449;0.019755;4.40396;4.42372
449;450;0.014678;6.50991;6.52459
450;451;0.020663;5.58024;5.6009
451;452;0.027801;5.09441;5.12221
452;453;0.036125;6.63057;6.6667
453;454;0.030093;5.03614;5.06623
454;455;0.027193;5.82065;5.84785
455;456;0.031401;4.61618;4.64758
456;457;0.034263;5.02479;5.05905
457;458;0.039719;4.65422;4.69394
458;459;0.023337;5.15543;5.17876
459;460;0.022079;4.75698;4.77906
460;461;0.013083;5.63685;5.64994
461;462;0.02094;4.04338;4.06432
462;463;0.017897;5.74534;5.76324
463;464;0.023182;4.23198;4.25516
464;465;0.020791;3.33747;3.35827
465;466;0.016209;2.42725;2.44346
466;467;0.050448;5.46239;5.51284
467;468;0.021142;5.5071;5.52824
468;469;0.017857;4.55572;4.57358
469;470;0.012945;4.69619;4.70914
470;471;0.013755;4.23838;4.25214
471;472;0.023013;5.19434;5.21735
472;473;0.047751;6.39844;6.44619
473;474;0.043625;6.54379;6.58741
474;475;0.023479;4.16592;4.1894
475;476;0.017954;3.3643;3.38225
476;477;0.022779;5.9788;6.00158
477;478;0.019605;4.90527;4.92488
478;479;0.04612;5.12411;5.17023
479;480;0.025066;4.19183;4.2169
480;481;0.01498;5.01231;5.02729
481;482;0.01619;3.77702;3.79321
482;483;0.014444;5.41313;5.42757
483;484;0.016763;5.92463;5.94139
484;485;0.017761;4.9477;4.96546
485;486;0.02202;4.19153;4.21355
486;487;0.013496;3.49198;3.50548
487;488;0.034577;6.1549;6.18948
488;489;0.019238;3.95014;3.96938
489;490;0.043974;5.87358;5.91755
490;491;0.014786;2.8995;2.91429
491;492;0.054563;5.18696;5.24152
492;493;0.035802;7.28179;7.31759
493;494;0.033133;5.85367;5.88681
494;495;0.038205;5.05061;5.08881
495;496;0.030884;5.81582;5.8467
496;497;0.020294;4.18572;4.20602
497;498;0.048219;5.84423;5.89245
498;499;0.028085;5.54032;5.56841
499;500;0.023791;6.43678;6.46057
500;501;0.035313;4.41054;4.44586
501;502;0.04649;5.59245;5.63894
502;503;0.020467;3.73718;3.75764
503;504;0.080585;6.32157;6.40215
504;505;0.045782;5.71582;5.7616
505;506;0.014549;4.21855;4.23309
506;507;0.015354;4.16383;4.17918
507;508;0.013307;3.46416;3.47747
508;509;0.035599;5.23839;5.27399
509;510;0.030145;5.03662;5.06676
510;511;0.013953;3.20639;3.22035
511;512;0.028841;5.65016;5.679
512;513;0.030375;4.91681;4.94719
513;514;0.012054;4.0955;4.10755
514;515;0.029713;3.46506;3.49477
515;516;0.020792;4.07139;4.09218
516;517;0.025048;5.17078;5.19583
517;518;0.030816;4.66634;4.69716
518;519;0.018807;4.66057;4.67937
519;520;0.062794;4.04265;4.10544
520;521;0.02679;4.51871;4.5455
521;522;0.057206;3.30722;3.36443
522;523;0.026569;3.16219;3.18876
523;524;0.041778;5.15378;5.19556
524;525;0.044731;5.19961;5.24434
525;526;0.02277;6.12407;6.14684
526;527;0.035759;5.1892;5.22496
527;528;0.014693;5.51048;5.52517
528;529;0.043566;6.20308;6.24664
529;530;0.025384;5.23392;5.2593
530;531;0.016439;5.53885;5.55529
531;532;0.027516;6.96177;6.98928
532;533;0.024246;3.23732;3.26157
533;534;0.016656;2.95865;2.9753
534;535;0.013172;4.48951;4.50268
535;536;0.057268;4.10795;4.16522
536;537;0.037805;5.462;5.49981
537;538;0.034904;5.71389;5.7488
538;539;0.023647;4.49027;4.51392
539;540;0.041742;6.83911;6.88085
540;541;0.027671;3.68136;3.70903
541;542;0.025624;3.92257;3.9482
542;543;0.031799;6.40468;6.43648
543;544;0.020999;7.18113;7.20213
544;545;0.017817;4.92968;4.9475
545;546;0.023997;3.75702;3.78102
546;547;0.021505;4.51175;4.53325
547;548;0.030689;4.40848;4.43917
548;549;0.024122;6.74723;6.77136
549;550;0.018867;1.85087;1.86974
550;551;0.046986;3.8534;3.90039
551;552;0.019857;4.56427;4.58412
552;553;0.031593;3.66364;3.69523
553;554;0.020778;3.40409;3.42487
554;555;0.015048;2.91321;2.92826
555;556;0.020163;3.8242;3.84437
556;557;0.017926;3.16382;3.18175
557;558;0.012982;3.65072;3.6637
558;559;0.014817;2.90673;2.92155
559;560;0.018623;4.7204;4.73902
560;561;0.027346;2.95495;2.9823
561;562;0.016033;5.73234;5.74837
562;563;0.014969;4.04431;4.05928
563;564;0.031648;9.29805;9.3297
564;565;0.05476;7.35212;7.40688
