Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
0;1;0.097944;84.2816;84.3796
1;2;0.276269;11.2318;11.5081
2;3;0.14159;7.14497;7.28656
3;4;0.202286;4.1166;4.31888
4;5;0.193353;6.43381;6.62716
5;6;0.223494;5.58016;5.80366
6;7;0.387329;7.80072;8.18804
7;8;0.188472;2.83934;3.02782
8;9;0.44164;3.24969;3.69133
9;10;0.28669;4.28988;4.57657
10;11;0.462048;5.62608;6.08813
11;12;0.338239;3.84161;4.17985
12;13;0.517299;3.92809;4.44539
13;14;0.490892;4.26339;4.75428
14;15;0.675515;16.518;17.1935
15;16;0.505499;3.85733;4.36283
16;17;0.571285;2.54683;3.11811
17;18;1.45456;4.74875;6.20331
18;19;0.55785;3.42552;3.98337
19;20;0.740287;4.13178;4.87207
20;21;0.637596;10.0457;10.6833
21;22;0.592771;14.3021;14.8948
22;23;0.599272;3.27035;3.86962
23;24;1.22535;8.68536;9.91071
24;25;0.814061;4.72259;5.53665
25;26;1.27497;3.39859;4.67357
26;27;0.548141;8.19103;8.73917
27;28;0.51612;3.9644;4.48052
28;29;5.12047;2.585;7.70547
29;30;1.23981;3.4663;4.70611
30;31;0.638495;3.34997;3.98847
31;32;1.46432;8.34765;9.81197
32;33;0.494787;13.1683;13.663
33;34;9.52842;2.32132;11.8497
34;35;1.84043;2.76727;4.6077
35;36;1.54586;7.85688;9.40274
36;37;0.577675;3.25367;3.83135
37;38;5.01505;6.82179;11.8368
38;39;0.934477;3.87431;4.80879
39;40;0.471393;2.8017;3.27309
40;41;0.474013;2.61898;3.093
41;42;0.56466;10.8184;11.383
42;43;1.8673;3.0976;4.9649
43;44;10.6626;3.28711;13.9497
44;45;4.5816;3.42403;8.00563
45;46;0.463746;7.22694;7.69069
46;47;0.619023;3.06026;3.67928
47;48;2.01236;13.085;15.0973
48;49;0.451713;9.48774;9.93945
49;50;0.530049;14.1076;14.6377
50;51;2.04445;14.8678;16.9123
51;52;0.441906;9.26482;9.70673
52;53;2.32607;2.42284;4.74891
53;54;0.500968;3.07869;3.57966
54;55;1.20992;4.5592;5.76911
55;56;0.901538;12.4748;13.3764
56;57;1.91667;13.7487;15.6654
57;58;2.38661;2.28079;4.6674
58;59;0.47246;9.95744;10.4299
59;60;0.705914;2.67387;3.37979
60;61;0.481918;3.17526;3.65717
61;62;0.928846;5.29325;6.2221
62;63;0.560156;13.5041;14.0643
63;64;0.406149;2.97017;3.37632
64;65;1.14586;2.54919;3.69504
65;66;0.842952;6.77597;7.61892
66;67;0.89953;12.7248;13.6244
67;68;1.52709;2.02704;3.55413
68;69;1.07137;13.9109;14.9823
69;70;2.62547;3.60925;6.23472
70;71;2.94238;13.5049;16.4473
71;72;2.43681;6.328;8.76481
72;73;0.804857;8.2034;9.00826
73;74;0.640287;6.81034;7.45063
74;75;2.36081;9.39862;11.7594
75;76;0.730131;2.47388;3.20401
76;77;3.78225;7.36521;11.1475
77;78;1.78456;3.5942;5.37876
78;79;4.9478;2.2835;7.23129
79;80;0.739454;2.31551;3.05496
80;81;1.17568;11.6487;12.8243
81;82;0.686696;15.0414;15.7281
82;83;3.58533;2.76188;6.34721
83;84;0.440192;3.19668;3.63687
84;85;0.545916;14.0464;14.5923
85;86;0.487328;2.53525;3.02258
86;87;0.449888;7.67474;8.12463
87;88;2.92491;10.5345;13.4594
88;89;0.463167;4.05991;4.52308
89;90;5.19553;2.5242;7.71973
90;91;0.45839;2.54918;3.00757
91;92;2.64991;13.3622;16.0121
92;93;1.93367;2.06807;4.00174
93;94;0.6394;2.77659;3.41599
94;95;0.467932;2.54992;3.01785
95;96;0.929998;8.66057;9.59056
96;97;1.77397;10.1836;11.9576
97;98;0.691482;13.5765;14.268
98;99;0.874694;14.8465;15.7212
99;100;0.410514;3.28678;3.69729
100;101;0.46632;2.701;3.16732
101;102;0.478398;2.08641;2.56481
102;103;0.550121;2.22669;2.77681
103;104;0.499953;2.38728;2.88723
104;105;0.444911;2.12387;2.56878
105;106;1.99227;7.34631;9.33857
106;107;1.69338;2.31734;4.01072
107;108;0.426765;2.6981;3.12486
108;109;0.426443;1.94326;2.3697
109;110;6.39699;2.90047;9.29746
110;111;4.37715;3.50343;7.88058
111;112;0.523553;2.6016;3.12515
112;113;0.709988;12.5083;13.2183
113;114;0.478716;1.98196;2.46068
114;115;0.514735;2.77804;3.29277
115;116;1.11035;11.8995;13.0098
116;117;1.73735;5.33495;7.07231
117;118;0.435022;9.678;10.113
118;119;5.21816;2.26003;7.4782
119;120;0.704399;13.3319;14.0363
120;121;1.74363;2.706;4.44963
121;122;0.837811;3.26544;4.10325
122;123;1.00012;3.40298;4.4031
123;124;7.61614;3.22769;10.8438
124;125;10.507;10.0757;20.5827
125;126;0.872432;19.8841;20.7566
126;127;1.28285;3.49384;4.77669
127;128;2.03775;2.38983;4.42758
128;129;5.84109;2.55677;8.39786
129;130;0.46152;11.1166;11.5781
130;131;2.24981;2.47673;4.72654
131;132;3.23184;4.51375;7.74559
132;133;2.33758;7.99904;10.3366
133;134;0.435396;2.22921;2.6646
134;135;1.9878;4.7503;6.7381
135;136;1.61373;11.5554;13.1691
136;137;2.02147;10.1298;12.1512
137;138;0.657625;3.19322;3.85085
138;139;1.41292;6.51423;7.92715
139;140;0.696757;4.50556;5.20232
140;141;0.562168;8.4257;8.98787
141;142;1.67879;2.67004;4.34884
142;143;3.65005;2.98635;6.6364
143;144;4.75448;2.92465;7.67913
144;145;0.437637;2.0712;2.50884
145;146;5.63348;2.54793;8.18141
146;147;0.488724;8.99623;9.48496
147;148;0.637503;3.79751;4.43501
148;149;0.421588;4.89382;5.31541
149;150;0.396663;7.56529;7.96196
150;151;0.53729;10.0791;10.6164
151;152;0.883033;3.46845;4.35149
152;153;1.84725;7.2472;9.09445
153;154;0.472612;1.85862;2.33123
154;155;5.0556;5.67238;10.728
155;156;0.527748;4.67134;5.19909
156;157;0.578955;3.49182;4.07078
157;158;0.496816;5.23948;5.73629
158;159;0.431923;2.13537;2.56729
159;160;0.824546;10.395;11.2195
160;161;0.526996;2.40842;2.93542
161;162;0.417498;4.20138;4.61888
162;163;1.11414;7.17455;8.28869
163;164;4.09489;2.8818;6.97669
164;165;1.63521;11.9281;13.5633
165;166;5.5147;2.74287;8.25757
166;167;5.00083;2.52391;7.52474
167;168;0.550103;8.12325;8.67335
168;169;1.74066;9.40107;11.1417
169;170;1.14814;9.95849;11.1066
170;171;2.20485;8.94583;11.1507
171;172;1.39331;6.90512;8.29843
172;173;1.45065;2.65411;4.10476
173;174;4.1131;5.71596;9.82906
174;175;0.622687;5.41327;6.03596
175;176;0.705513;12.3474;13.0529
176;177;2.55779;8.08241;10.6402
177;178;0.42722;2.24477;2.67199
178;179;0.810455;11.4955;12.3059
179;180;0.526083;13.4777;14.0038
180;181;0.98326;12.3106;13.2939
181;182;0.724547;14.669;15.3936
182;183;2.29493;2.45679;4.75172
183;184;0.771749;9.9057;10.6774
184;185;4.88415;2.94028;7.82443
185;186;4.80509;9.38409;14.1892
186;187;0.782736;6.97667;7.75941
187;188;5.06985;6.59294;11.6628
188;189;0.627688;12.7948;13.4225
189;190;3.0347;3.87001;6.9047
190;191;0.559977;4.95468;5.51466
191;192;0.480234;2.67385;3.15408
192;193;3.85384;7.16777;11.0216
193;194;0.533963;2.81112;3.34509
194;195;0.554035;7.00368;7.55771
195;196;1.25654;2.75223;4.00877
196;197;0.752054;2.71269;3.46475
197;198;1.17103;2.68764;3.85868
198;199;2.27483;3.48802;5.76286
199;200;0.555742;2.30445;2.86019
200;201;0.509008;12.2225;12.7315
201;202;1.57534;11.7806;13.3559
202;203;0.717906;2.83637;3.55428
203;204;1.35132;3.92242;5.27374
204;205;1.9013;4.3864;6.2877
205;206;2.36992;12.7624;15.1324
206;207;0.512825;4.20326;4.71608
207;208;0.9126;2.7286;3.6412
208;209;0.539839;13.4902;14.03
209;210;1.76668;4.41196;6.17863
210;211;1.13079;2.80986;3.94065
211;212;3.00212;2.98491;5.98703
212;213;0.542749;3.81325;4.356
213;214;1.11064;13.4191;14.5298
214;215;1.38376;6.31576;7.69953
215;216;1.10283;13.9919;15.0948
216;217;1.66315;3.08169;4.74484
217;218;0.86138;3.70604;4.56742
218;219;0.995892;12.5061;13.5019
219;220;0.489252;12.4206;12.9099
220;221;2.3218;11.0337;13.3555
221;222;0.584044;4.07293;4.65697
222;223;1.76718;4.37261;6.13979
223;224;1.3542;4.94287;6.29707
224;225;3.55052;2.70718;6.2577
225;226;0.538702;13.006;13.5447
226;227;1.6324;11.5953;13.2277
227;228;0.496523;2.94912;3.44564
228;229;5.06334;3.11415;8.17749
229;230;0.619328;4.30288;4.92221
230;231;2.50465;6.46488;8.96953
231;232;0.635665;9.02939;9.66506
232;233;0.51579;2.75749;3.27328
233;234;0.420281;6.43888;6.85916
234;235;0.675977;2.94441;3.62039
235;236;0.551203;6.62942;7.18062
236;237;0.571008;3.05094;3.62194
237;238;1.54074;4.11942;5.66016
238;239;0.611156;7.87087;8.48203
239;240;0.595988;3.16106;3.75705
240;241;3.03845;5.38092;8.41937
241;242;0.562821;4.4782;5.04102
242;243;0.591004;2.54576;3.13677
243;244;0.963384;3.16381;4.12719
244;245;1.86027;11.0962;12.9565
245;246;0.789292;2.80312;3.59242
246;247;0.572868;3.12037;3.69324
247;248;2.55519;2.77195;5.32715
248;249;0.501713;3.45789;3.9596
249;250;2.52845;9.68248;12.2109
250;251;2.0421;3.26252;5.30462
251;252;0.58091;2.34347;2.92438
252;253;0.485877;2.6145;3.10038
253;254;2.24756;3.6665;5.91406
254;255;0.613589;6.71845;7.33204
255;256;0.526631;2.83473;3.36136
256;257;1.19876;14.8178;16.0165
257;258;2.08966;2.9496;5.03926
258;259;0.885666;2.31655;3.20222
259;260;3.90518;2.32209;6.22727
260;261;1.31374;4.37551;5.68924
261;262;1.11253;4.3488;5.46133
262;263;2.24173;3.50551;5.74725
263;264;1.05407;3.98457;5.03865
264;265;0.497299;3.20896;3.70626
265;266;0.590918;4.10715;4.69806
266;267;0.475975;3.48577;3.96175
267;268;0.352262;11.5649;11.9172
268;269;1.16479;2.98579;4.15058
269;270;0.281545;3.29709;3.57863
270;271;2.39358;13.0661;15.4597
271;272;6.16507;3.14481;9.30988
272;273;0.298239;2.0936;2.39183
273;274;1.18233;12.9701;14.1524
274;275;0.241771;2.925;3.16677
275;276;0.237809;5.42818;5.66599
276;277;0.223657;2.5635;2.78716
277;278;0.357939;3.46041;3.81835
278;279;0.287941;2.95312;3.24106
279;280;0.264579;2.72661;2.99119
280;281;0.117857;10.2619;10.3797
281;282;0.581526;2.56566;3.14719
282;283;0.426428;3.59235;4.01878
283;284;0.196188;3.57743;3.77362
284;285;0.16739;3.46124;3.62863
285;286;0.088993;3.16762;3.25661
286;287;0.19949;3.14193;3.34142
287;288;1.20754;3.38981;4.59735
288;289;0.140005;10.2311;10.3711
289;290;0.155319;6.72443;6.87975
290;291;0.237577;6.06597;6.30355
291;292;0.229503;3.75779;3.98729
292;293;0.09365;11.438;11.5317
293;294;0.109744;9.02167;9.13141
294;295;0.063088;2.61865;2.68173
295;296;0.686491;3.0696;3.7561
296;297;0.080901;8.02258;8.10349
297;298;0.312403;4.0344;4.3468
298;299;0.112519;4.89058;5.0031
299;300;0.203296;3.16961;3.37291
300;301;0.092119;8.13175;8.22387
301;302;0.219614;4.10058;4.3202
302;303;0.162365;3.34144;3.5038
303;304;0.1591;2.99705;3.15615
304;305;0.247815;4.65846;4.90627
305;306;0.333458;2.69997;3.03343
306;307;0.131553;6.53214;6.66369
307;308;0.610701;2.61886;3.22956
308;309;0.168558;3.44072;3.60928
309;310;0.202886;3.05807;3.26095
310;311;0.245002;13.6028;13.8478
311;312;0.570194;11.3839;11.9541
312;313;0.14528;2.84566;2.99094
313;314;0.144613;6.01409;6.15871
314;315;0.80163;7.593;8.39463
315;316;0.153187;3.96854;4.12173
316;317;0.107895;5.48167;5.58956
317;318;0.150736;2.91975;3.07049
318;319;0.303141;4.28688;4.59002
319;320;0.932227;2.52791;3.46013
320;321;0.164788;2.18973;2.35452
321;322;0.187922;3.53476;3.72268
322;323;0.148139;9.71212;9.86026
323;324;1.99745;5.23749;7.23494
324;325;0.526545;4.90866;5.4352
325;326;0.111913;2.8541;2.96601
326;327;0.150002;16.123;16.273
327;328;0.099449;6.73578;6.83523
328;329;1.58927;3.26997;4.85923
329;330;0.107833;5.75236;5.86019
330;331;2.63178;3.28522;5.917
331;332;0.237238;5.03084;5.26808
332;333;0.108329;3.48175;3.59007
333;334;0.276462;13.9159;14.1924
334;335;0.292736;15.0512;15.344
335;336;0.405434;3.10148;3.50692
336;337;0.199854;13.4962;13.696
337;338;0.419273;14.0353;14.4546
338;339;0.175391;6.23548;6.41087
339;340;1.23579;8.21456;9.45035
340;341;0.256663;5.23339;5.49006
341;342;0.230077;6.58716;6.81724
342;343;0.178286;3.23789;3.41618
343;344;0.195131;6.08992;6.28505
344;345;0.071153;3.44023;3.51139
345;346;4.44572;2.1124;6.55812
346;347;0.133921;3.98992;4.12384
347;348;0.190491;3.50859;3.69908
348;349;0.13357;2.57005;2.70362
349;350;0.51237;2.23176;2.74413
350;351;2.60135;3.90816;6.50951
351;352;0.059336;12.8498;12.9091
352;353;0.110971;3.07567;3.18664
353;354;0.140097;2.93441;3.07451
354;355;0.736475;6.10273;6.8392
355;356;0.199351;3.30319;3.50254
356;357;0.07631;2.41979;2.4961
357;358;0.226888;4.32699;4.55388
358;359;0.446396;5.13316;5.57956
359;360;0.10079;3.53966;3.64045
360;361;4.08708;8.7194;12.8065
361;362;0.20187;3.65862;3.86049
362;363;0.316447;2.07143;2.38787
363;364;0.88564;3.37347;4.25911
364;365;0.10169;3.76513;3.86682
365;366;0.114149;3.28963;3.40378
366;367;2.07799;12.7608;14.8388
367;368;0.116033;13.2621;13.3781
368;369;2.77566;2.29567;5.07133
369;370;4.81747;2.67816;7.49563
370;371;0.074905;6.4967;6.57161
371;372;0.193336;2.54957;2.74291
372;373;4.89068;3.81209;8.70278
373;374;4.75232;7.51655;12.2689
374;375;0.135473;14.334;14.4695
375;376;1.84828;5.52049;7.36877
376;377;0.076639;10.5022;10.5788
377;378;0.186405;4.93;5.11641
378;379;10.4337;11.8893;22.3231
379;380;0.1112;3.59486;3.70606
380;381;0.264048;3.58411;3.84816
381;382;0.818476;13.1923;14.0108
382;383;1.82897;3.42217;5.25114
383;384;3.15571;2.18956;5.34527
384;385;0.22972;8.15265;8.38237
385;386;1.52484;8.98848;10.5133
386;387;0.192076;7.24599;7.43806
387;388;1.16473;2.10946;3.27419
388;389;1.95608;2.689;4.64507
389;390;0.394415;2.14173;2.53614
390;391;0.158663;8.01111;8.16977
391;392;0.225777;2.73654;2.96231
392;393;0.670019;2.81557;3.48559
393;394;0.141895;2.15313;2.29503
394;395;0.184439;2.61152;2.79596
395;396;0.112655;3.20175;3.3144
396;397;1.08518;11.6368;12.722
397;398;0.909857;2.84133;3.75118
398;399;0.194004;4.05271;4.24671
399;400;0.102245;3.31097;3.41322
400;401;0.271955;6.8729;7.14485
401;402;3.34915;7.84842;11.1976
402;403;1.08187;5.67743;6.75931
403;404;0.177352;4.64868;4.82603
404;405;0.119336;12.2508;12.3701
405;406;0.062849;7.07081;7.13366
406;407;0.196225;10.5344;10.7306
407;408;1.29539;12.8403;14.1357
408;409;0.3852;13.5694;13.9546
409;410;2.90939;2.18811;5.09749
410;411;0.193605;7.23155;7.42516
411;412;2.11472;12.8273;14.942
412;413;0.099246;4.55465;4.6539
413;414;2.56519;3.68775;6.25293
414;415;0.179602;2.85295;3.03255
415;416;0.245212;7.35085;7.59606
416;417;0.816526;2.11452;2.93105
417;418;0.367433;2.22852;2.59596
418;419;5.17456;2.41817;7.59273
419;420;3.64404;3.74219;7.38622
420;421;0.045265;11.6384;11.6836
421;422;0.137857;2.2182;2.35606
422;423;1.29361;10.2088;11.5024
423;424;2.86329;3.6729;6.53619
424;425;0.094571;7.72047;7.81504
425;426;0.142541;4.61425;4.75679
426;427;0.067677;3.24661;3.31429
427;428;0.59406;4.02749;4.62155
428;429;2.39888;3.31107;5.70995
429;430;0.155339;2.4255;2.58084
430;431;0.150068;8.55529;8.70536
431;432;0.114998;2.8063;2.9213
432;433;0.141368;7.30786;7.44923
433;434;0.457732;9.3117;9.76943
434;435;0.193547;6.06599;6.25953
435;436;0.974081;3.82868;4.80276
436;437;1.84596;3.31795;5.16391
437;438;2.79323;3.478;6.27123
438;439;0.365582;9.62045;9.98603
439;440;0.170493;2.96976;3.14025
440;441;3.5564;12.1608;15.7172
441;442;0.139407;10.3396;10.479
442;443;0.055011;3.20976;3.26477
443;444;0.17512;4.41307;4.58819
444;445;1.23785;3.12328;4.36113
445;446;0.112389;3.81612;3.9285
446;447;0.473124;2.40392;2.87704
447;448;0.122266;5.1014;5.22367
448;449;0.317687;5.16889;5.48658
449;450;0.352944;2.71877;3.07171
450;451;1.15888;3.22;4.37888
451;452;0.134875;2.20115;2.33602
452;453;0.217305;5.01044;5.22775
453;454;1.23791;2.18687;3.42478
454;455;1.13444;2.86266;3.9971
455;456;1.9258;13.6122;15.538
456;457;0.485129;16.9991;17.4842
457;458;0.149147;3.57601;3.72516
458;459;0.256778;2.26763;2.52441
459;460;1.12851;7.66973;8.79824
460;461;0.73289;15.7878;16.5206
461;462;2.09834;14.3766;16.4749
462;463;2.67236;3.50873;6.18109
463;464;0.177362;3.09988;3.27725
464;465;0.041282;4.91187;4.95315
465;466;0.40738;4.1439;4.55128
466;467;0.363813;3.5819;3.94571
467;468;0.172416;2.80696;2.97937
468;469;0.688674;3.18598;3.87466
469;470;0.45118;3.33684;3.78802
470;471;0.041579;2.42492;2.4665
471;472;0.216719;4.69594;4.91265
472;473;2.15979;2.82699;4.98678
473;474;0.958534;4.30978;5.26832
474;475;0.038753;2.4501;2.48885
475;476;0.739405;2.74142;3.48083
476;477;0.140704;3.72838;3.86908
477;478;0.438043;3.78226;4.2203
478;479;0.076355;3.56636;3.64271
479;480;0.12262;5.38865;5.51127
480;481;0.184325;3.66928;3.85361
481;482;3.7039;4.24152;7.94543
482;483;0.163203;3.50673;3.66993
483;484;0.211361;3.2315;3.44286
484;485;0.118292;2.8206;2.93889
