Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
177; 356 ; 0.083717 ; 2.34978 ; 2.4335
178; 358 ; 0.196066 ; 3.31322 ; 3.50929
179; 360 ; 0.127604 ; 3.42729 ; 3.55489
180; 362 ; 0.075435 ; 3.70394 ; 3.77937
181; 364 ; 0.215548 ; 4.29221 ; 4.50775
182; 366 ; 0.139599 ; 4.66228 ; 4.80188
183; 368 ; 0.279023 ; 3.04066 ; 3.31968
184; 370 ; 0.215965 ; 4.50652 ; 4.72249
185; 372 ; 0.17031 ; 4.50549 ; 4.6758
186; 374 ; 0.083018 ; 2.93518 ; 3.0182
187; 376 ; 0.105687 ; 4.26982 ; 4.37551
188; 378 ; 0.24214 ; 4.59398 ; 4.83612
189; 380 ; 0.220339 ; 4.0955 ; 4.31584
190; 382 ; 0.210216 ; 4.05128 ; 4.2615
191; 384 ; 0.122924 ; 3.96949 ; 4.09241
192; 386 ; 0.187159 ; 3.73016 ; 3.91732
193; 388 ; 0.179712 ; 3.56171 ; 3.74143
194; 390 ; 0.136012 ; 3.08728 ; 3.22329
195; 392 ; 0.323841 ; 4.54012 ; 4.86396
196; 394 ; 0.13432 ; 3.66154 ; 3.79586
197; 396 ; 0.228495 ; 3.8477 ; 4.07619
198; 398 ; 0.246936 ; 4.94681 ; 5.19375
199; 400 ; 0.244543 ; 2.94371 ; 3.18825
200; 402 ; 0.082906 ; 3.02812 ; 3.11103
201; 404 ; 0.110881 ; 3.45843 ; 3.56931
202; 406 ; 0.076679 ; 3.18641 ; 3.26309
203; 408 ; 0.374405 ; 3.79435 ; 4.16875
204; 410 ; 0.075957 ; 2.47206 ; 2.54802
205; 412 ; 0.088398 ; 2.79849 ; 2.88688
206; 414 ; 0.089867 ; 2.82684 ; 2.9167
207; 416 ; 0.176744 ; 3.31385 ; 3.49059
208; 418 ; 0.078928 ; 4.72729 ; 4.80622
209; 420 ; 0.241308 ; 3.38713 ; 3.62844
210; 422 ; 0.082726 ; 3.46702 ; 3.54975
211; 424 ; 0.17706 ; 3.75645 ; 3.93351
212; 426 ; 0.244523 ; 4.47303 ; 4.71755
213; 428 ; 0.085196 ; 2.95846 ; 3.04366
214; 430 ; 0.243377 ; 4.18582 ; 4.4292
215; 432 ; 0.150168 ; 4.35477 ; 4.50494
216; 434 ; 0.33791 ; 3.64149 ; 3.9794
217; 436 ; 0.155713 ; 2.51245 ; 2.66816
218; 438 ; 0.073585 ; 2.41235 ; 2.48593
219; 440 ; 0.132123 ; 2.25433 ; 2.38645
220; 442 ; 0.246246 ; 3.91688 ; 4.16312
221; 444 ; 0.244446 ; 4.12029 ; 4.36473
222; 446 ; 0.13259 ; 3.71057 ; 3.84316
223; 448 ; 0.146162 ; 3.53074 ; 3.6769
224; 450 ; 0.128647 ; 3.32963 ; 3.45828
225; 452 ; 0.173354 ; 4.07658 ; 4.24993
226; 454 ; 0.213396 ; 3.96077 ; 4.17417
227; 456 ; 0.208432 ; 3.95 ; 4.15843
228; 458 ; 0.162339 ; 3.96299 ; 4.12533
229; 460 ; 0.219732 ; 4.83095 ; 5.05068
230; 462 ; 0.151356 ; 3.42977 ; 3.58113
231; 464 ; 0.089257 ; 3.73833 ; 3.82759
232; 466 ; 0.197428 ; 3.41312 ; 3.61055
233; 468 ; 0.263371 ; 4.17918 ; 4.44255
234; 470 ; 0.182437 ; 3.605 ; 3.78744
235; 472 ; 0.096046 ; 1.70919 ; 1.80524
236; 474 ; 0.10651 ; 3.22569 ; 3.3322
237; 476 ; 0.077064 ; 3.54656 ; 3.62363
238; 478 ; 0.131437 ; 2.41763 ; 2.54906
239; 480 ; 0.249762 ; 4.29063 ; 4.54039
240; 482 ; 0.078333 ; 3.24435 ; 3.32269
241; 484 ; 0.089045 ; 2.93445 ; 3.02349
242; 486 ; 0.078559 ; 2.40332 ; 2.48188
243; 488 ; 0.124524 ; 3.63646 ; 3.76099
244; 490 ; 0.203629 ; 4.14982 ; 4.35345
245; 492 ; 0.255747 ; 2.84512 ; 3.10087
246; 494 ; 0.080707 ; 3.82382 ; 3.90453
247; 496 ; 0.174877 ; 3.76861 ; 3.94349
248; 498 ; 0.169883 ; 4.2219 ; 4.39178
249; 500 ; 0.177877 ; 3.22049 ; 3.39837
250; 502 ; 0.19962 ; 4.45037 ; 4.64999
251; 504 ; 0.257011 ; 4.86586 ; 5.12287
252; 506 ; 0.07987 ; 3.64209 ; 3.72196
253; 508 ; 0.124648 ; 2.3252 ; 2.44985
254; 510 ; 0.2207 ; 3.38647 ; 3.60717
255; 512 ; 0.209964 ; 3.8273 ; 4.03726
256; 514 ; 0.232269 ; 4.23766 ; 4.46993
257; 516 ; 0.34016 ; 4.28293 ; 4.62309
258; 518 ; 0.239117 ; 5.67779 ; 5.9169
259; 520 ; 0.12234 ; 3.4419 ; 3.56424
260; 522 ; 0.08064 ; 1.74672 ; 1.82736
261; 524 ; 0.139423 ; 2.61821 ; 2.75764
262; 526 ; 0.119638 ; 4.56667 ; 4.68631
263; 528 ; 0.093543 ; 3.62267 ; 3.71621
264; 530 ; 0.081209 ; 3.54799 ; 3.62919
265; 532 ; 0.133533 ; 3.21315 ; 3.34669
266; 534 ; 0.248416 ; 3.65247 ; 3.90089
267; 536 ; 0.313521 ; 3.68343 ; 3.99695
268; 538 ; 0.260898 ; 3.13193 ; 3.39282
269; 540 ; 0.291688 ; 3.78336 ; 4.07505
270; 542 ; 0.356608 ; 3.88202 ; 4.23863
271; 544 ; 0.441467 ; 3.33154 ; 3.77301
272; 546 ; 0.210569 ; 3.91423 ; 4.1248
273; 548 ; 0.120748 ; 3.09531 ; 3.21605
274; 550 ; 0.229741 ; 3.50963 ; 3.73938
275; 552 ; 0.222167 ; 2.7669 ; 2.98907
276; 554 ; 0.205383 ; 2.9967 ; 3.20208
277; 556 ; 0.080423 ; 3.89494 ; 3.97537
278; 558 ; 0.130407 ; 2.90461 ; 3.03502
279; 560 ; 0.217096 ; 3.79587 ; 4.01297
280; 562 ; 0.229703 ; 2.28599 ; 2.51569
281; 564 ; 0.178402 ; 3.79592 ; 3.97432
282; 566 ; 0.078084 ; 4.90874 ; 4.98682
