Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
137; 276; 0.122737; 3.81199; 3.93473
138; 278; 0.030232; 4.41548; 4.44571
139; 280; 0.050858; 4.88864; 4.9395
140; 282; 0.01614; 3.15452; 3.17066
141; 284; 0.017285; 3.08859; 3.10588
142; 286; 0.016304; 4.64068; 4.65699
143; 288; 0.012706; 6.15036; 6.16307
144; 290; 0.011676; 5.42929; 5.44096
145; 292; 0.008754; 5.42592; 5.43467
146; 294; 0.007893; 5.72868; 5.73657
147; 296; 0.007472; 6.67906; 6.68653
148; 298; 0.007012; 5.29129; 5.2983
149; 300; 0.002985; 3.67015; 3.67313
150; 302; 0.007345; 5.39584; 5.40319
151; 304; 0.008741; 6.49092; 6.49966
152; 306; 0.002117; 3.55748; 3.5596
153; 308; 0.001937; 3.29252; 3.29445
154; 310; 0.001441; 3.68744; 3.68888
155; 312; 0.002259; 3.78162; 3.78388
156; 314; 0.003545; 5.5358; 5.53935
157; 316; 0.003178; 5.45615; 5.45933
158; 318; 0.002503; 3.94085; 3.94335
159; 320; 0.003758; 4.78197; 4.78573
160; 322; 0.00703; 3.37005; 3.37708
161; 324; 0.007377; 4.52965; 4.53702
162; 326; 0.001699; 4.97915; 4.98085
163; 328; 0.001349; 2.84687; 2.84822
164; 330; 0.001468; 3.32587; 3.32734
165; 332; 0.002731; 4.6104; 4.61313
166; 334; 0.004577; 4.86516; 4.86974
167; 336; 0.005547; 5.54009; 5.54564
168; 338; 0.002216; 4.00749; 4.00971
169; 340; 0.002943; 5.38187; 5.38481
170; 342; 0.002812; 3.87101; 3.87382
171; 344; 0.002836; 4.65945; 4.66228
172; 346; 0.003412; 3.44323; 3.44664
173; 348; 0.00332; 4.26696; 4.27028
174; 350; 0.002605; 3.44514; 3.44774
175; 352; 0.003075; 3.84439; 3.84746
176; 354; 0.002171; 4.3801; 4.38227
177; 356; 0.001795; 5.74552; 5.74732
178; 358; 0.000699; 2.6428; 2.6435
179; 360; 0.001732; 4.41025; 4.41198
180; 362; 0.002193; 5.11288; 5.11508
181; 364; 0.000757; 3.619; 3.61976
182; 366; 0.000721; 2.70617; 2.7069
183; 368; 0.000694; 2.45923; 2.45992
184; 370; 0.002059; 5.08808; 5.09014
185; 372; 0.004131; 4.58214; 4.58627
186; 374; 0.001503; 5.21324; 5.21475
187; 376; 0.001832; 4.47237; 4.47421
188; 378; 0.000826; 4.37161; 4.37244
189; 380; 0.001777; 4.65118; 4.65296
190; 382; 0.00432; 3.75895; 3.76327
191; 384; 0.000748; 2.96813; 2.96888
192; 386; 0.000506; 2.93167; 2.93217
193; 388; 0.001106; 4.44714; 4.44825
194; 390; 0.001506; 5.20087; 5.20237
195; 392; 0.000575; 4.37348; 4.37406
196; 394; 0.001056; 4.95725; 4.95831
197; 396; 0.00146; 4.79434; 4.7958
198; 398; 0.00114; 6.40591; 6.40705
199; 400; 0.001559; 4.71456; 4.71612
200; 402; 0.001779; 6.50604; 6.50782
201; 404; 0.001; 4.27249; 4.27349
202; 406; 0.002913; 7.26086; 7.26378
203; 408; 0.000801; 4.96737; 4.96817
204; 410; 0.000528; 4.70697; 4.7075
205; 412; 0.001407; 6.04332; 6.04473
206; 414; 0.001022; 3.82406; 3.82508
207; 416; 0.000538; 6.17838; 6.17892
208; 418; 0.00111; 4.24389; 4.245
209; 420; 0.001597; 5.1997; 5.2013
210; 422; 0.001582; 5.44664; 5.44822
211; 424; 0.000526; 3.66383; 3.66436
212; 426; 0.001319; 5.50123; 5.50255
213; 428; 0.001367; 5.27637; 5.27774
214; 430; 0.001691; 4.71544; 4.71713
215; 432; 0.001079; 4.8156; 4.81668
216; 434; 0.000748; 4.66688; 4.66763
217; 436; 0.000564; 1.92571; 1.92627
218; 438; 0.001223; 2.21321; 2.21444
219; 440; 0.001561; 5.81776; 5.81932
220; 442; 0.00204; 5.15563; 5.15767
221; 444; 0.001103; 4.61881; 4.61991
222; 446; 0.001779; 5.96715; 5.96893
223; 448; 0.000599; 3.79725; 3.79785
224; 450; 0.001717; 5.5309; 5.53261
225; 452; 0.003456; 6.72664; 6.73009
226; 454; 0.000402; 7.07028; 7.07068
227; 456; 0.000501; 3.58012; 3.58062
228; 458; 0.001019; 6.24684; 6.24786
229; 460; 0.001251; 6.10453; 6.10578
230; 462; 0.000351; 7.41683; 7.41718
231; 464; 0.000946; 5.59404; 5.59499
232; 466; 0.000391; 4.61207; 4.61246
233; 468; 0.000671; 2.69176; 2.69243
234; 470; 0.00086; 4.04954; 4.0504
235; 472; 0.000767; 4.11627; 4.11703
236; 474; 0.000715; 4.1749; 4.17561
237; 476; 0.000801; 4.56798; 4.56878
238; 478; 0.00109; 5.72108; 5.72217
239; 480; 0.000772; 5.22157; 5.22234
240; 482; 0.000468; 4.97139; 4.97186
