Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
37; 76 ; 0.40047 ; 3.87743 ; 4.2779
38; 78 ; 0.336263 ; 2.68706 ; 3.02332
39; 80 ; 0.353944 ; 3.50047 ; 3.85441
40; 82 ; 0.355376 ; 2.5779 ; 2.93327
41; 84 ; 0.357085 ; 2.99237 ; 3.34946
42; 86 ; 0.417423 ; 5.28779 ; 5.70522
43; 88 ; 0.341368 ; 3.28957 ; 3.63093
44; 90 ; 0.357708 ; 2.93164 ; 3.28935
45; 92 ; 0.361861 ; 2.12564 ; 2.4875
46; 94 ; 0.462597 ; 2.61128 ; 3.07387
47; 96 ; 0.392758 ; 2.15631 ; 2.54907
48; 98 ; 0.419909 ; 5.61805 ; 6.03796
49; 100 ; 0.349151 ; 3.55785 ; 3.907
50; 102 ; 0.416738 ; 1.59763 ; 2.01437
51; 104 ; 0.341643 ; 2.95163 ; 3.29327
52; 106 ; 0.340504 ; 5.87748 ; 6.21799
53; 108 ; 0.416891 ; 2.26262 ; 2.67951
54; 110 ; 0.459924 ; 3.17211 ; 3.63203
55; 112 ; 0.44984 ; 4.17706 ; 4.6269
56; 114 ; 0.387344 ; 1.63457 ; 2.02192
57; 116 ; 0.401472 ; 2.42855 ; 2.83002
58; 118 ; 0.347723 ; 2.04454 ; 2.39226
59; 120 ; 0.441459 ; 2.74594 ; 3.1874
60; 122 ; 0.340674 ; 2.03798 ; 2.37866
61; 124 ; 0.430161 ; 2.58974 ; 3.0199
62; 126 ; 0.430872 ; 4.55429 ; 4.98517
63; 128 ; 0.37876 ; 2.68137 ; 3.06013
64; 130 ; 0.349056 ; 2.57368 ; 2.92273
65; 132 ; 0.349069 ; 3.5269 ; 3.87597
66; 134 ; 0.551577 ; 2.51201 ; 3.06358
67; 136 ; 0.542303 ; 2.76254 ; 3.30485
68; 138 ; 0.432426 ; 2.45017 ; 2.88259
69; 140 ; 0.3464 ; 4.27435 ; 4.62075
70; 142 ; 0.349725 ; 2.87611 ; 3.22584
71; 144 ; 0.346081 ; 2.90569 ; 3.25177
72; 146 ; 0.470585 ; 1.93486 ; 2.40545
73; 148 ; 0.414393 ; 3.52791 ; 3.9423
74; 150 ; 0.343846 ; 2.2394 ; 2.58325
75; 152 ; 0.420825 ; 3.6653 ; 4.08613
76; 154 ; 0.601577 ; 3.33333 ; 3.93491
77; 156 ; 0.405427 ; 2.31092 ; 2.71634
78; 158 ; 0.438654 ; 2.84622 ; 3.28487
79; 160 ; 0.33462 ; 2.00352 ; 2.33814
80; 162 ; 0.339104 ; 2.60609 ; 2.9452
81; 164 ; 0.349545 ; 2.03465 ; 2.3842
82; 166 ; 0.44508 ; 4.54895 ; 4.99403
83; 168 ; 0.353991 ; 2.52357 ; 2.87756
84; 170 ; 0.344942 ; 5.02155 ; 5.3665
85; 172 ; 0.460807 ; 3.07631 ; 3.53712
86; 174 ; 1.9198 ; 2.35578 ; 4.27558
87; 176 ; 0.359601 ; 2.31514 ; 2.67474
88; 178 ; 0.683057 ; 2.82181 ; 3.50487
89; 180 ; 0.654129 ; 2.00909 ; 2.66322
90; 182 ; 0.411226 ; 2.40014 ; 2.81137
91; 184 ; 0.356515 ; 2.06458 ; 2.42109
92; 186 ; 0.363291 ; 1.86888 ; 2.23217
93; 188 ; 0.355946 ; 2.59414 ; 2.95008
94; 190 ; 0.345153 ; 2.92573 ; 3.27088
95; 192 ; 0.479433 ; 2.42205 ; 2.90148
96; 194 ; 0.436931 ; 2.27287 ; 2.70981
97; 196 ; 0.364955 ; 2.32248 ; 2.68743
98; 198 ; 0.435204 ; 3.84343 ; 4.27863
99; 200 ; 0.35568 ; 3.03015 ; 3.38583
100; 202 ; 0.36016 ; 2.92893 ; 3.28909
101; 204 ; 0.348075 ; 2.40809 ; 2.75617
102; 206 ; 0.438171 ; 2.12731 ; 2.56549
103; 208 ; 0.38257 ; 3.05472 ; 3.43729
104; 210 ; 0.445639 ; 2.72252 ; 3.16816
105; 212 ; 0.341947 ; 4.13164 ; 4.47359
106; 214 ; 0.405896 ; 2.92086 ; 3.32676
107; 216 ; 0.441261 ; 3.53783 ; 3.97909
108; 218 ; 0.359242 ; 2.29352 ; 2.65276
109; 220 ; 0.330743 ; 2.30894 ; 2.63968
110; 222 ; 0.327971 ; 2.5877 ; 2.91567
111; 224 ; 0.325059 ; 1.83141 ; 2.15647
112; 226 ; 0.335845 ; 1.99959 ; 2.33543
113; 228 ; 0.316144 ; 2.14387 ; 2.46001
114; 230 ; 0.369804 ; 2.06635 ; 2.43616
115; 232 ; 0.479985 ; 2.28286 ; 2.76284
116; 234 ; 0.392576 ; 2.65942 ; 3.052
117; 236 ; 0.423794 ; 3.0873 ; 3.51109
118; 238 ; 0.693482 ; 1.88226 ; 2.57574
119; 240 ; 0.393754 ; 2.76631 ; 3.16006
120; 242 ; 0.330872 ; 2.51056 ; 2.84143
121; 244 ; 0.325689 ; 2.37726 ; 2.70295
122; 246 ; 0.514855 ; 3.28189 ; 3.79675
123; 248 ; 0.32424 ; 2.4019 ; 2.72614
124; 250 ; 0.311467 ; 2.54073 ; 2.8522
125; 252 ; 0.634607 ; 3.34622 ; 3.98083
126; 254 ; 0.298334 ; 3.15162 ; 3.44996
127; 256 ; 0.296823 ; 1.92964 ; 2.22646
128; 258 ; 0.292476 ; 2.13735 ; 2.42982
129; 260 ; 0.35662 ; 2.1226 ; 2.47922
130; 262 ; 0.29078 ; 3.29889 ; 3.58967
131; 264 ; 0.267488 ; 2.35817 ; 2.62566
132; 266 ; 0.344816 ; 4.37145 ; 4.71626
133; 268 ; 0.22102 ; 5.93305 ; 6.15407
134; 270 ; 0.209257 ; 3.01831 ; 3.22756
135; 272 ; 0.201332 ; 4.19736 ; 4.3987
136; 274 ; 0.186599 ; 3.61476 ; 3.80136
137; 276 ; 0.229921 ; 2.1553 ; 2.38522
138; 278 ; 0.125696 ; 2.39537 ; 2.52106
139; 280 ; 0.114833 ; 3.44795 ; 3.56278
140; 282 ; 0.357125 ; 2.5599 ; 2.91702
141; 284 ; 0.114615 ; 2.95548 ; 3.07009
142; 286 ; 0.168388 ; 2.14156 ; 2.30995
143; 288 ; 0.249489 ; 1.98338 ; 2.23287
144; 290 ; 0.110028 ; 3.24027 ; 3.35029
145; 292 ; 0.082235 ; 3.55157 ; 3.6338
146; 294 ; 0.105161 ; 1.90569 ; 2.01085
147; 296 ; 0.211567 ; 2.74641 ; 2.95798
148; 298 ; 0.095585 ; 2.01695 ; 2.11253
149; 300 ; 0.177642 ; 2.80422 ; 2.98186
150; 302 ; 0.093335 ; 2.42475 ; 2.51808
151; 304 ; 0.097662 ; 2.86772 ; 2.96538
152; 306 ; 0.183114 ; 2.76465 ; 2.94776
153; 308 ; 0.077715 ; 3.14709 ; 3.2248
154; 310 ; 0.126663 ; 4.07248 ; 4.19915
155; 312 ; 0.159791 ; 2.19486 ; 2.35465
156; 314 ; 0.147232 ; 3.35581 ; 3.50304
157; 316 ; 0.189779 ; 2.54793 ; 2.7377
158; 318 ; 0.341497 ; 2.89926 ; 3.24075
159; 320 ; 0.15697 ; 2.45511 ; 2.61208
160; 322 ; 0.196348 ; 2.30255 ; 2.4989
161; 324 ; 0.105339 ; 2.22648 ; 2.33181
162; 326 ; 0.435014 ; 2.54606 ; 2.98107
163; 328 ; 0.095058 ; 1.89164 ; 1.9867
164; 330 ; 0.102463 ; 2.78398 ; 2.88645
165; 332 ; 0.179911 ; 2.40995 ; 2.58986
166; 334 ; 1.03458 ; 2.77438 ; 3.80895
167; 336 ; 0.078641 ; 2.1636 ; 2.24224
168; 338 ; 0.078967 ; 2.62628 ; 2.70525
169; 340 ; 0.09125 ; 2.7696 ; 2.86085
170; 342 ; 0.074158 ; 3.11384 ; 3.188
171; 344 ; 0.118514 ; 5.31253 ; 5.43105
172; 346 ; 0.154985 ; 3.77211 ; 3.9271
173; 348 ; 0.205417 ; 3.26493 ; 3.47034
174; 350 ; 0.112653 ; 3.98356 ; 4.09621
175; 352 ; 0.553444 ; 3.58181 ; 4.13525
176; 354 ; 0.18516 ; 3.29957 ; 3.48473
177; 356 ; 0.075016 ; 3.42469 ; 3.49971
178; 358 ; 0.520346 ; 3.64737 ; 4.16772
179; 360 ; 0.208855 ; 3.78628 ; 3.99513
180; 362 ; 0.10233 ; 3.61499 ; 3.71732
181; 364 ; 0.100377 ; 4.55541 ; 4.65579
182; 366 ; 0.07826 ; 3.43662 ; 3.51488
183; 368 ; 0.167406 ; 2.68583 ; 2.85324
184; 370 ; 0.087561 ; 2.54992 ; 2.63749
185; 372 ; 0.073806 ; 2.21569 ; 2.28949
186; 374 ; 0.093896 ; 4.10755 ; 4.20145
187; 376 ; 0.076667 ; 5.03344 ; 5.11011
188; 378 ; 0.081972 ; 3.00268 ; 3.08466
189; 380 ; 0.096945 ; 2.49988 ; 2.59683
190; 382 ; 0.088819 ; 2.34098 ; 2.4298
191; 384 ; 0.088784 ; 2.09369 ; 2.18248
192; 386 ; 0.118304 ; 2.73766 ; 2.85596
193; 388 ; 0.110616 ; 2.17323 ; 2.28385
194; 390 ; 0.092848 ; 3.61052 ; 3.70337
195; 392 ; 0.075815 ; 2.37243 ; 2.44825
196; 394 ; 0.072015 ; 2.61159 ; 2.68361
197; 396 ; 0.146159 ; 3.05369 ; 3.19985
198; 398 ; 0.071419 ; 2.55307 ; 2.62449
199; 400 ; 0.074275 ; 2.94405 ; 3.01832
200; 402 ; 0.074053 ; 5.54478 ; 5.61884
201; 404 ; 0.082327 ; 2.83154 ; 2.91387
202; 406 ; 0.150865 ; 3.31697 ; 3.46784
203; 408 ; 0.107481 ; 2.00271 ; 2.11019
204; 410 ; 0.089046 ; 2.59603 ; 2.68508
205; 412 ; 0.073932 ; 2.45455 ; 2.52848
206; 414 ; 0.111712 ; 1.9869 ; 2.09861
207; 416 ; 0.101396 ; 2.79677 ; 2.89816
208; 418 ; 0.139498 ; 3.57034 ; 3.70984
209; 420 ; 0.117604 ; 2.43224 ; 2.54985
210; 422 ; 0.075181 ; 3.40378 ; 3.47896
211; 424 ; 0.098334 ; 3.40459 ; 3.50293
212; 426 ; 0.095709 ; 2.81445 ; 2.91016
213; 428 ; 0.074055 ; 2.94838 ; 3.02244
214; 430 ; 0.073438 ; 3.11926 ; 3.1927
215; 432 ; 0.168689 ; 2.3852 ; 2.55389
216; 434 ; 0.088793 ; 2.60958 ; 2.69837
217; 436 ; 0.134774 ; 2.2345 ; 2.36927
218; 438 ; 0.07393 ; 2.73809 ; 2.81202
219; 440 ; 0.072337 ; 3.70157 ; 3.77391
220; 442 ; 0.092886 ; 2.9252 ; 3.01809
221; 444 ; 0.073048 ; 2.27372 ; 2.34676
222; 446 ; 0.074352 ; 2.69635 ; 2.77071
223; 448 ; 0.091045 ; 3.00275 ; 3.0938
224; 450 ; 0.074375 ; 2.69014 ; 2.76451
225; 452 ; 0.117293 ; 2.36993 ; 2.48723
226; 454 ; 0.08129 ; 2.85977 ; 2.94106
227; 456 ; 0.082441 ; 2.47627 ; 2.55871
228; 458 ; 0.108828 ; 2.29855 ; 2.40738
229; 460 ; 0.096934 ; 2.82037 ; 2.9173
230; 462 ; 0.071891 ; 2.29083 ; 2.36272
231; 464 ; 0.092211 ; 2.05684 ; 2.14905
232; 466 ; 0.073016 ; 3.32001 ; 3.39303
233; 468 ; 0.099344 ; 2.4825 ; 2.58184
234; 470 ; 0.115265 ; 3.0322 ; 3.14746
235; 472 ; 0.088447 ; 2.87462 ; 2.96307
236; 474 ; 0.072588 ; 3.44074 ; 3.51333
237; 476 ; 0.083215 ; 3.2989 ; 3.38212
238; 478 ; 0.100397 ; 3.25403 ; 3.35443
239; 480 ; 0.075644 ; 2.84178 ; 2.91743
240; 482 ; 0.076401 ; 3.09194 ; 3.16834
241; 484 ; 0.1106 ; 2.71151 ; 2.82211
242; 486 ; 0.073496 ; 3.02441 ; 3.09791
243; 488 ; 0.085444 ; 3.55583 ; 3.64127
244; 490 ; 0.073954 ; 2.97803 ; 3.05199
245; 492 ; 0.076462 ; 2.25892 ; 2.33538
246; 494 ; 0.220891 ; 2.83223 ; 3.05312
247; 496 ; 0.150246 ; 2.85369 ; 3.00394
248; 498 ; 0.102388 ; 2.68905 ; 2.79143
249; 500 ; 0.073701 ; 2.67462 ; 2.74832
250; 502 ; 0.106275 ; 3.3524 ; 3.45868
251; 504 ; 0.09087 ; 2.81576 ; 2.90663
252; 506 ; 0.090834 ; 2.84097 ; 2.93181
253; 508 ; 0.145484 ; 3.0963 ; 3.24178
254; 510 ; 0.094458 ; 3.06115 ; 3.15561
255; 512 ; 0.159831 ; 3.14732 ; 3.30715
256; 514 ; 0.135537 ; 3.29106 ; 3.42659
257; 516 ; 0.088246 ; 2.53751 ; 2.62575
258; 518 ; 0.402333 ; 3.08303 ; 3.48537
259; 520 ; 0.088917 ; 2.8676 ; 2.95651
260; 522 ; 0.101883 ; 2.38732 ; 2.4892
261; 524 ; 0.093359 ; 3.06341 ; 3.15677
262; 526 ; 0.090448 ; 3.11087 ; 3.20132
263; 528 ; 0.085925 ; 3.2915 ; 3.37742
264; 530 ; 0.07434 ; 3.03099 ; 3.10533
265; 532 ; 0.136195 ; 2.61839 ; 2.75458
266; 534 ; 0.074687 ; 2.92381 ; 2.9985
267; 536 ; 0.108391 ; 3.13381 ; 3.2422
268; 538 ; 0.140671 ; 5.89103 ; 6.0317
269; 540 ; 0.21732 ; 2.69746 ; 2.91478
270; 542 ; 0.291625 ; 2.8748 ; 3.16643
271; 544 ; 0.112709 ; 3.17015 ; 3.28286
272; 546 ; 0.076473 ; 3.23863 ; 3.3151
273; 548 ; 0.204149 ; 6.04051 ; 6.24466
274; 550 ; 0.153497 ; 5.17292 ; 5.32642
275; 552 ; 0.077175 ; 4.71189 ; 4.78906
276; 554 ; 0.10468 ; 2.57039 ; 2.67507
277; 556 ; 0.157329 ; 3.49195 ; 3.64928
278; 558 ; 0.161288 ; 3.00065 ; 3.16194
279; 560 ; 0.074953 ; 3.32338 ; 3.39833
280; 562 ; 0.256525 ; 2.06376 ; 2.32028
281; 564 ; 0.114316 ; 2.77733 ; 2.89164
282; 566 ; 0.071704 ; 2.90708 ; 2.97878
